,name,naverURL
67,겸면목화공원,"https://map.naver.com/p/search/%EA%B2%B8%EB%A9%B4%EB%AA%A9%ED%99%94%EA%B3%B5%EC%9B%90/place/17375075?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
68,경상감영공원,"https://map.naver.com/p/search/%EA%B2%BD%EC%83%81%EA%B0%90%EC%98%81%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
69,경암근린공원,"https://map.naver.com/p/search/%EA%B2%BD%EC%95%94%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
70,경인아라뱃길 검암공원,"https://map.naver.com/p/search/%EA%B2%BD%EC%9D%B8%EC%95%84%EB%9D%BC%EB%B1%83%EA%B8%B8%20%EA%B2%80%EC%95%94%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
71,경인아라뱃길 다남공원,"https://map.naver.com/p/search/%EA%B2%BD%EC%9D%B8%EC%95%84%EB%9D%BC%EB%B1%83%EA%B8%B8%20%EB%8B%A4%EB%82%A8%EA%B3%B5%EC%9B%90/place/1450245460?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
72,경인아라뱃길 시천공원,"https://map.naver.com/p/search/%EA%B2%BD%EC%9D%B8%EC%95%84%EB%9D%BC%EB%B1%83%EA%B8%B8%20%EC%8B%9C%EC%B2%9C%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
73,경인아라뱃길유람선 현대크루즈호,"https://map.naver.com/p/search/%EA%B2%BD%EC%9D%B8%EC%95%84%EB%9D%BC%EB%B1%83%EA%B8%B8%EC%9C%A0%EB%9E%8C%EC%84%A0%20%ED%98%84%EB%8C%80%ED%81%AC%EB%A3%A8%EC%A6%88%ED%98%B8/?c=15.00,0,0,0,dh"
74,경주 동궁원,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EB%8F%99%EA%B6%81%EC%9B%90/?c=15.00,0,0,0,dh"
75,경주 마우나오션 관광단지,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EB%A7%88%EC%9A%B0%EB%82%98%EC%98%A4%EC%85%98%20%EA%B4%80%EA%B4%91%EB%8B%A8%EC%A7%80/?c=15.00,0,0,0,dh"
76,경주 버드파크,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EB%B2%84%EB%93%9C%ED%8C%8C%ED%81%AC/?c=15.00,0,0,0,dh"
77,경주 보문관광단지,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%20%EB%B3%B4%EB%AC%B8%EA%B4%80%EA%B4%91%EB%8B%A8%EC%A7%80/?c=9.00,0,0,0,dh"
78,경주시 관광특구,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%EC%8B%9C%20%EA%B4%80%EA%B4%91%ED%8A%B9%EA%B5%AC/place/1877538211?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
79,경주엑스포대공원,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%EC%97%91%EC%8A%A4%ED%8F%AC%EB%8C%80%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
80,경주월드 어뮤즈먼트,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%EC%9B%94%EB%93%9C%20%EC%96%B4%EB%AE%A4%EC%A6%88%EB%A8%BC%ED%8A%B8/place/21252050?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
81,경주월드 캘리포니아비치,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%EC%9B%94%EB%93%9C%20%EC%BA%98%EB%A6%AC%ED%8F%AC%EB%8B%88%EC%95%84%EB%B9%84%EC%B9%98/?c=15.00,0,0,0,dh"
82,경주축구공원,"https://map.naver.com/p/search/%EA%B2%BD%EC%A3%BC%EC%B6%95%EA%B5%AC%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
83,경천대관광지,"https://map.naver.com/p/search/%EA%B2%BD%EC%B2%9C%EB%8C%80%EA%B4%80%EA%B4%91%EC%A7%80/?c=15.00,0,0,0,dh"
