,name,naverURL
81,게스트하우스 류가(Guest House Ryuga),"https://map.naver.com/p/search/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%20%EB%A5%98%EA%B0%80%28Guest%20House%20Ryuga%29/?c=15.00,0,0,0,dh"
82,게스트하우스 리좀,"https://map.naver.com/p/search/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%20%EB%A6%AC%EC%A2%80/place/37700738?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
83,게스트하우스 만나,"https://map.naver.com/p/search/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%20%EB%A7%8C%EB%82%98/?c=15.00,0,0,0,dh"
84,게스트하우스 몽자,"https://map.naver.com/p/search/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%20%EB%AA%BD%EC%9E%90/place/1294652252?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
85,게스트하우스 소설여행,"https://map.naver.com/p/search/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%20%EC%86%8C%EC%84%A4%EC%97%AC%ED%96%89/?c=15.00,0,0,0,dh"
86,게스트하우스 여정 [한국관광 품질인증/Korea Quality],"https://map.naver.com/p/search/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%20%EC%97%AC%EC%A0%95%20%5B%ED%95%9C%EA%B5%AD%EA%B4%80%EA%B4%91%20%ED%92%88%EC%A7%88%EC%9D%B8%EC%A6%9D%2FKorea%20Quality%5D/?c=15.00,0,0,0,dh"
87,게스트하우스 위드,"https://map.naver.com/p/search/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%20%EC%9C%84%EB%93%9C/?c=15.00,0,0,0,dh"
88,게스트하우스강남,"https://map.naver.com/p/search/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%EA%B0%95%EB%82%A8/?c=15.00,0,0,0,dh"
89,게스트하우스여정,"https://map.naver.com/p/search/%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4%EC%97%AC%EC%A0%95/place/496314314?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
90,격포마을,"https://map.naver.com/p/search/%EA%B2%A9%ED%8F%AC%EB%A7%88%EC%9D%84/?c=15.00,0,0,0,dh"
91,결성향교,"https://map.naver.com/p/search/%EA%B2%B0%EC%84%B1%ED%96%A5%EA%B5%90/?c=15.00,0,0,0,dh"
92,경기전 연가,"https://map.naver.com/p/search/%EA%B2%BD%EA%B8%B0%EC%A0%84%20%EC%97%B0%EA%B0%80/place/1878422204?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
