,Unnamed: 0_x,name,혼자,액티비티,자연,힐링,Unnamed: 0_y,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
268,268,성남큐브미술관,0.5592538088560104,0.6246403396129608,0.635341614484787,0.6200452864170074,268,경기도 성남시 분당구 성남대로 808,A02,A0206,A02060500,0,0,0,0,경기도,성남시
269,269,성동구립숲속도서관,0.5743720531463623,0.6787096261978149,0.668339729309082,0.5940062999725342,269,서울특별시 성동구 매봉길 49-29 (옥수동),A02,A0206,A02060900,0,0,0,0,서울특별시,성동구
270,270,성북선잠박물관,0.4804455697536468,0.5619329035282135,0.5739343643188477,0.56218181848526,270,서울특별시 성북구 성북로 96 (성북동),A02,A0206,A02060500,1,0,0,1,서울특별시,성북구
271,271,성산포 해녀물질공연장,0.5339300543069839,0.6107724398374558,0.6516938239336014,0.685086366534233,271,제주특별자치도 서귀포시 성산읍 일출로 284-34,A02,A0206,A02060600,0,0,1,0,제주특별자치도,서귀포시
272,272,성포예술공원,0.5332029759883881,0.7239330112934113,0.6795946359634399,0.6277564465999603,272,경기도 안산시 상록구 성포로 6,A02,A0206,A02060600,0,0,0,1,경기도,안산시
273,273,세계골프역사박물관,0.3783382654190063,0.4123644649982452,0.4401729941368103,0.4915594398975372,273,서울특별시 강남구 테헤란로 528,A02,A0206,A02060100,0,0,0,0,서울특별시,강남구
274,274,세계민속악기박물관,0.4938346296548843,0.5859385669231415,0.5688909351825714,0.5311742216348648,274,경기도 파주시 탄현면 헤이리마을길 63-26,A02,A0206,A02060100,0,0,0,0,경기도,파주시
275,275,세계장신구박물관,0.5379464030265808,0.6989744901657104,0.6868765950202942,0.6709296703338623,275,서울특별시 종로구 북촌로5나길 2,A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
276,276,세계조가비박물관,0.5730197072029114,0.7064032018184662,0.6774372756481171,0.6030490338802338,276,제주특별자치도 서귀포시 태평로 284,A02,A0206,A02060100,0,0,0,1,제주특별자치도,서귀포시
277,277,세계춘화박물관,0.5146682858467102,0.6307297825813294,0.6089751839637756,0.5614983707666397,277,인천광역시 강화군 화도면 마니산로 657-6,A02,A0206,A02060100,0,0,0,1,인천광역시,강화군
278,278,세계화석광물박물관,0.505156683921814,0.6000292718410491,0.6000192046165467,0.544479763507843,278,전라남도 신안군 안좌면 대리길 18-20,A02,A0206,A02060100,0,0,0,0,전라남도,신안군
279,279,세미원 연꽃박물관,0.5757311940193176,0.6881795465946198,0.6775003135204315,0.6101487398147583,279,경기도 양평군 양서면 용담리,A02,A0206,A02060100,1,0,1,1,경기도,양평군
280,280,세종충무공이야기,0.5682585000991821,0.7110498070716857,0.6727318823337555,0.5871389269828796,280,서울특별시 종로구 세종대로 지하 175,A02,A0206,A02060300,0,0,0,0,서울특별시,종로구
281,281,세종호텔 세종갤러리,0.4978343716689518,0.5731354696410043,0.5976420981543404,0.692237160035542,281,서울특별시 중구 퇴계로 145,A02,A0206,A02060500,0,0,0,0,서울특별시,중구
282,282,세화미술관,0.5703287184238434,0.6911081790924072,0.6595748782157898,0.6057850956916809,282,서울특별시 종로구 새문안로 68,A02,A0206,A02060500,0,0,0,0,서울특별시,종로구
283,283,센티드뮤제,0.3349543571472168,0.4003035545349121,0.3911837935447693,0.4215895473957062,283,경기도 파주시 탄현면 법흥리,A02,A0206,A02060500,0,0,0,0,경기도,파주시
284,284,소다미술관,0.4967187702655792,0.6349345028400422,0.6120631098747253,0.5631121933460236,284,경기도 화성시 효행로707번길 30,A02,A0206,A02060500,1,0,0,1,경기도,화성시
285,285,소래역사관,0.4673453450202942,0.5575577139854431,0.5774374365806579,0.5901982337236404,285,인천광역시 남동구 아암대로 1605,A02,A0206,A02060300,1,0,1,0,인천광역시,남동구
286,286,소심한 책방,0.5286216586828232,0.6470277905464172,0.6522470831871032,0.6208050400018692,286,제주특별자치도 제주시 구좌읍 종달동길 29-6,A02,A0206,A02061000,0,0,0,0,제주특별자치도,제주시
287,287,소전미술관(진도군),0.3987947553396225,0.4357524931430817,0.4414352595806122,0.4296802312135696,287,전라남도 진도군 진도읍 철마길 29,A02,A0206,A02060500,1,0,0,1,전라남도,진도군
288,288,소피아갤러리,0.6228464365005493,0.7146604597568512,0.6964229643344879,0.642251855134964,288,세종특별자치시 금남면 도남2길 50-5,A02,A0206,A02060500,1,0,1,1,세종특별자치시,금남면
289,289,속초시립박물관·속초실향민문화촌,0.5433405309915542,0.6667447924613953,0.6598494827747345,0.5783696174621582,289,강원특별자치도 속초시 신흥2길 16,A02,A0206,A02060100,0,0,1,1,강원특별자치도,속초시
290,290,솔가람 아트홀,0.6347065269947052,0.691281259059906,0.7708889245986938,0.8335170149803162,290,경기도 파주시 가람로116번길 170,A02,A0206,A02060600,0,0,0,0,경기도,파주시
291,291,솔송주문화관,0.5787765622138977,0.6832798600196839,0.6752393364906311,0.6280881822109222,291,경상남도 함양군 개평길 50-6,A02,A0206,A02060100,0,0,0,0,경상남도,함양군
292,292,송도 초콜릿문화박물관,0.5086528956890106,0.6453673362731933,0.6141865372657775,0.5654388010501862,292,인천광역시 연수구 능허대로 227-10,A02,A0206,A02060100,0,0,0,0,인천광역시,연수구
293,293,송파브이아트홀,0.5738849133253098,0.6705735504627228,0.6630602598190307,0.657786300778389,293,서울특별시 송파구 오금로 513 (거여동),A02,A0206,A02060600,0,0,1,0,서울특별시,송파구
294,294,송파하남어린이천문대,0.4120801389217376,0.4937462657690048,0.4994903951883316,0.5869127735495567,294,경기도 하남시 창우동,A02,A0206,A02060300,0,0,0,0,경기도,하남시
295,295,수도국산달동네박물관,0.5776540160179138,0.684509789943695,0.6930961966514587,0.6613497316837311,295,인천광역시 동구 솔빛로 51,A02,A0206,A02060100,0,0,0,0,인천광역시,동구
296,296,수몰역사관,0.2782899439334869,0.4131240844726562,0.3921247720718384,0.4875889122486114,296,충청북도 제천시 청풍면 청풍호로 2048,A02,A0206,A02060300,0,0,0,0,충청북도,제천시
297,297,수성구립 용학도서관,0.4728847146034241,0.5834713578224182,0.5851052403450012,0.5279406905174255,297,대구광역시 수성구 지범로41길 36,A02,A0206,A02060900,0,0,0,0,대구광역시,수성구
298,298,수애뇨339,0.474895903468132,0.5932670354843139,0.5814803421497345,0.5689843446016312,298,서울특별시 종로구 평창길 339,A02,A0206,A02060300,0,0,0,0,서울특별시,종로구
299,299,수양개선사유물전시관,0.5016764879226685,0.6251014769077301,0.6089371681213379,0.5763274759054184,299,충청북도 단양군 수양개유적로 390 수양개선사유물전시관,A02,A0206,A02060300,0,0,0,1,충청북도,단양군
300,300,수연목서,0.5837278723716736,0.7272217094898223,0.6935075938701629,0.643978750705719,300,경기도 여주시 주어로 58,A02,A0206,A02061000,0,0,1,1,경기도,여주시
301,301,순천시립 뿌리깊은나무 박물관,0.5354443311691284,0.6129517197608948,0.6096082091331482,0.5501161336898803,301,전라남도 순천시 낙안면 평촌3길 45,A02,A0206,A02060100,0,0,0,1,전라남도,순천시
302,302,숲속작은책방,0.5496304512023926,0.6453347742557526,0.6745275259017944,0.6180443167686462,302,충청북도 괴산군 칠성면 명태재로미루길 90,A02,A0206,A02061000,0,0,0,0,충청북도,괴산군
303,303,스토리 미니어처 뮤지엄,0.4978128403425216,0.6136624693870545,0.6069313287734985,0.5792879313230515,303,경기도 파주시 탄현면 헤이리마을길 93-75,A02,A0206,A02060100,0,0,0,0,경기도,파주시
304,304,스페인책방,0.5792457014322281,0.6537874788045883,0.6661815464496612,0.6310125827789307,304,서울특별시 중구 퇴계로36길 29 (필동2가),A02,A0206,A02061000,0,0,0,1,서울특별시,중구
305,305,시흥에코센터초록배곧,0.5970334500074387,0.7004716038703919,0.7203644692897797,0.6817661464214325,305,경기도 시흥시 경기과기대로 284,A02,A0206,A02060300,0,0,0,0,경기도,시흥시
306,306,시흥오이도박물관,0.5383103907108306,0.6202596485614776,0.6409785985946655,0.6198718845844269,306,경기도 시흥시 오이도로 332,A02,A0206,A02060100,0,0,0,0,경기도,시흥시
307,307,신라역사과학관,0.4890251994132996,0.580166882276535,0.5781845033168793,0.5348554968833923,307,경상북도 경주시 하동공예촌길 33,A02,A0206,A02060300,0,0,0,0,경상북도,경주시
308,308,심플책방,0.4988372981548309,0.6334908366203308,0.6079800665378571,0.5532454729080201,308,대구광역시 동구 동부로34길 4,A02,A0206,A02061000,0,0,0,0,대구광역시,동구
309,309,씨네 인디 유,0.5634581834077835,0.6614948511123657,0.6621306955814361,0.6286769956350327,309,대전광역시 중구 계백로 1712 (문화동),A02,A0206,A02061200,0,0,0,1,대전광역시,중구
310,310,아라리오 갤러리(서울),0.4822466522455215,0.5769610822200775,0.611677622795105,0.6522134453058243,310,서울특별시 종로구 북촌로5길 84,A02,A0206,A02060500,0,0,0,0,서울특별시,종로구
311,311,아라리오뮤지엄 동문모텔2,0.57528737783432,0.6915421068668366,0.6775115251541137,0.6353501319885254,311,제주특별자치도 제주시 산지로 23,A02,A0206,A02060500,0,0,0,0,제주특별자치도,제주시
312,312,아라리오뮤지엄 인 스페이스,0.4835243731737136,0.57651207447052,0.5764098405838013,0.571572682261467,312,서울특별시 종로구 율곡로 83,A02,A0206,A02060500,0,0,0,1,서울특별시,종로구
313,313,아라리오뮤지엄 탑동시네마,0.563143453001976,0.682590103149414,0.683213609457016,0.6584190785884857,313,제주특별자치도 제주시 탑동로 14,A02,A0206,A02060500,1,0,0,1,제주특별자치도,제주시
314,314,아라리인형의집,0.0,0.0,0.0,0.0,314,강원특별자치도 정선군 북평면 명주내길 43-1,A02,A0206,A02060100,0,0,0,0,강원특별자치도,정선군
315,315,아름다운 차박물관,0.5922382235527038,0.7241089582443238,0.6865236937999726,0.6452411353588104,315,서울특별시 종로구 인사동길 19-11,A02,A0206,A02060100,0,0,1,0,서울특별시,종로구
316,316,아산코미디홀,0.5935086190700531,0.7068795382976532,0.7052840471267701,0.6666037321090699,316,충청남도 아산시 도고면 아산만로 171,A02,A0206,A02060600,0,0,0,0,충청남도,아산시
317,317,아스카 게임박물관,0.5882509529590607,0.7066721618175507,0.6704194128513337,0.6478619754314423,317,경기도 파주시 탄현면 법흥리,A02,A0206,A02060100,1,0,0,1,경기도,파주시
318,318,아이뮤지엄 여수점,0.5461784124374389,0.6942272424697876,0.6523427724838257,0.6180685579776763,318,전라남도 여수시 박람회길 1 (덕충동),A02,A0206,A02060300,0,0,0,1,전라남도,여수시
319,319,아트센터 화이트블럭,0.6105368852615356,0.7121245443820954,0.6960147559642792,0.6435621440410614,319,경기도 파주시 탄현면 헤이리마을길 72,A02,A0206,A02060500,1,0,0,0,경기도,파주시
320,320,아트센터고마,0.6123591065406799,0.6384522318840027,0.7370211482048035,0.8674169182777405,320,충청남도 공주시 고마나루길 90,A02,A0206,A02060500,0,0,0,0,충청남도,공주시
321,321,아트센터나비,0.4600532427430153,0.4747497141361236,0.5033967941999435,0.5428280532360077,321,서울특별시 종로구 종로 26 (서린동),A02,A0206,A02060500,0,0,0,0,서울특별시,종로구
322,322,아해박물관,0.5696932077407837,0.7313756942749023,0.6750282049179077,0.5814537405967712,322,경기도 과천시 추사로 133,A02,A0206,A02060100,0,0,0,0,경기도,과천시
323,323,안동소주·전통음식 박물관,0.5622384548187256,0.693730628490448,0.6719934046268463,0.6073565602302551,323,경상북도 안동시 강남로 71-1,A02,A0206,A02060100,0,0,0,0,경상북도,안동시
324,324,안동예절학교,0.2827215492725372,0.3422369956970215,0.3133817315101623,0.3960307240486145,324,경상북도 안동시 와룡면 퇴계로 1333-5,A02,A0206,A02061400,0,0,0,0,경상북도,안동시
325,325,안산 어촌민속박물관,0.2721418142318725,0.3234541714191437,0.3557620942592621,0.3718023300170898,325,경기도 안산시 단원구 대부황금로 7,A02,A0206,A02060100,0,0,0,0,경기도,안산시
326,326,안정리 예술인광장,0.5241653323173523,0.6689910888671875,0.6065278649330139,0.6344859600067139,326,경기도 평택시 팽성읍 안정쇼핑로 11,A02,A0206,A02060300,0,0,0,0,경기도,평택시
327,327,알부스갤러리,0.5968059867620468,0.7111348867416382,0.6886360108852386,0.6051892161369323,327,서울특별시 용산구 한남대로28길 26,A02,A0206,A02060500,1,0,0,1,서울특별시,용산구
328,328,알토이미술관,0.5721753239631653,0.6800492346286774,0.6650939345359802,0.6073365986347199,328,경기도 용인시 기흥구 동백3로11번길 9,A02,A0206,A02060500,0,0,0,0,경기도,용인시
329,329,암사어린이극장,0.4651933044195175,0.5343497365713119,0.5488219380378723,0.5373238980770111,329,서울특별시 강동구 올림픽로 930,A02,A0206,A02060600,0,0,0,0,서울특별시,강동구
330,330,앤블가옥,0.4876554757356643,0.5680355727672577,0.5743504166603088,0.6490117162466049,330,충청남도 천안시 동남구 원거리13길 1 (원성동),A02,A0206,A02061000,0,0,0,0,충청남도,천안시
331,331,양구근현대사박물관,0.5107488483190536,0.6087791800498963,0.6114607572555542,0.6453250885009766,331,강원특별자치도 양구군 양구읍 금강산로 439-51,A02,A0206,A02060100,0,0,0,1,강원특별자치도,양구군
332,332,양구백자박물관,0.5535923033952713,0.6780934572219849,0.6709462940692902,0.622435462474823,332,강원특별자치도 양구군 방산면 평화로 5182,A02,A0206,A02060100,0,0,0,0,강원특별자치도,양구군
333,333,양주별산대놀이마당,0.3792491679390271,0.4697393377621968,0.4800181190172831,0.5387513836224874,333,경기도 양주시 부흥로1399번길 47,A02,A0206,A02060600,0,0,0,0,경기도,양주시
334,334,양주소놀이굿공연장,0.5085728168487549,0.7324164509773254,0.6573559641838074,0.6035184860229492,334,경기도 양주시 백석읍 중앙로93번길 70-21,A02,A0206,A02060600,0,1,0,0,경기도,양주시
335,335,양지암조각공원,0.4873633623123169,0.5500857114791871,0.5459904670715332,0.518982183933258,335,경상남도 거제시 능포로 194,A02,A0206,A02060300,1,0,1,1,경상남도,거제시
336,336,양천구 역사홍보관,0.3600984960794449,0.4423341850439707,0.4198286235332489,0.4964879900217056,336,서울특별시 양천구 목동동로 81,A02,A0206,A02060300,0,0,0,0,서울특별시,양천구
337,337,양평 아프리카 문화예술박물관,0.5622001409530639,0.70428506731987,0.6609929740428925,0.5914848744869232,337,경기도 양평군 용문면 금곡리,A02,A0206,A02060100,0,0,1,0,경기도,양평군
338,338,어둠속의대화 북촌점,0.5360823601484299,0.6739294588565826,0.6515828609466553,0.6185348510742188,338,서울특별시 종로구 가회동,A02,A0206,A02060300,0,0,0,0,서울특별시,종로구
339,339,어린이미술관자란다,0.5943466365337372,0.7116309762001037,0.7185719788074494,0.6899678170681,339,경기도 파주시 탄현면 새오리로427번길 38-6,A02,A0206,A02060500,1,0,0,1,경기도,파주시
340,340,어진박물관,0.601623073220253,0.6456501245498657,0.6758705973625183,0.6652171343564988,340,전북특별자치도 전주시 완산구 태조로 44,A02,A0206,A02060100,0,0,0,0,전북특별자치도,전주시
341,341,얼음골축음기소리박물관(밀양),0.3927556787218366,0.4775843279702322,0.4977450370788574,0.5293835231236049,341,경상남도 밀양시 산내면 산내로 926-1,A02,A0206,A02060100,0,0,0,0,경상남도,밀양시
342,342,엄미술관,0.5899045467376709,0.7225396037101746,0.6939873496691386,0.5909489591916403,342,경기도 화성시 봉담읍 수기리,A02,A0206,A02060500,1,0,0,1,경기도,화성시
343,343,에스파스 루이비통 서울,0.5350297391414642,0.685962688922882,0.6419782638549805,0.5906597763299942,343,서울특별시 강남구 압구정로 454 (청담동),A02,A0206,A02060500,0,0,0,0,서울특별시,강남구
344,344,에이씨티 그라운드 화성ICT 생활문화센터,0.5475484788417816,0.6487102508544922,0.6314985394477844,0.5560590565204621,344,경기도 화성시 팔탄면 율암리,A02,A0206,A02060300,0,0,0,0,경기도,화성시
345,345,에티오피아한국전참전기념관,0.5025099590420723,0.5557739213109016,0.5828130170702934,0.6524498127400875,345,강원특별자치도 춘천시 이디오피아길 1,A02,A0206,A02060200,0,0,0,0,강원특별자치도,춘천시
346,346,여미갤러리,0.550557741522789,0.6794183135032654,0.6503453552722931,0.613985875248909,346,충청남도 서산시 운산면 운정로 112,A02,A0206,A02060500,0,0,0,0,충청남도,서산시
347,347,여수 녹테마레,0.548506885766983,0.7111898005008698,0.6681555688381196,0.6174294650554657,347,전라남도 여수시  만성로 (294),A02,A0206,A02060500,0,0,0,1,전라남도,여수시
348,348,여수 테디베어뮤지엄,0.5643504321575165,0.7144046545028686,0.660630863904953,0.6076709717512131,348,전라남도 여수시 안심산길 155,A02,A0206,A02060100,0,0,0,1,전라남도,여수시
349,349,여수자동차극장,0.4613039702177047,0.539588850736618,0.5548710882663727,0.5721640706062316,349,전라남도 여수시 소호12길 67,A02,A0206,A02061200,0,0,0,1,전라남도,여수시
350,350,여주시립 폰박물관,0.6043472230434418,0.6745874911546708,0.6521707057952881,0.5636340141296386,350,경기도 여주시 강변유원지길 105,A02,A0206,A02060100,0,0,1,0,경기도,여주시
351,351,연기향토박물관,0.4988463781774044,0.5936481654644012,0.6142692305147648,0.6510327942669392,351,세종특별자치시 연서면 양대길 34-4,A02,A0206,A02060100,0,0,0,0,세종특별자치시,연서면
352,352,연우소극장,0.4610786229372025,0.5805004894733429,0.5714477986097336,0.5731235295534134,352,서울특별시 종로구 창경궁로35길 21,A02,A0206,A02060600,0,0,0,0,서울특별시,종로구
353,353,열화당책박물관,0.6003028512001037,0.7262699723243713,0.7005756616592407,0.6371776282787323,353,경기도 파주시 광인사길 25,A02,A0206,A02060100,0,0,0,0,경기도,파주시
354,354,영덕어촌민속전시관,0.4256325274705886,0.4805031716823578,0.4980932056903839,0.4602306485176086,354,경상북도 영덕군 강구면 해상공원길 96-8,A02,A0206,A02060300,0,0,0,1,경상북도,영덕군
355,355,영덕조각공원,0.43344912926356,0.4791772762934367,0.4983439445495605,0.4625456730524699,355,경상북도 영덕군 영덕읍 창포리,A02,A0206,A02060300,0,0,0,1,경상북도,영덕군
356,356,영도 조내기 고구마 역사기념관,0.4981695532798767,0.5725113987922669,0.5633611261844635,0.5429598093032837,356,부산광역시 영도구 벚꽃길 75,A02,A0206,A02060200,0,0,0,1,부산광역시,영도구
357,357,영도해녀문화전시관,0.5019185394048691,0.6799529671669007,0.6370551526546478,0.5990671813488007,357,부산광역시 영도구 중리남로 2-36 (동삼동),A02,A0206,A02060300,1,0,1,0,부산광역시,영도구
358,358,영암도기박물관,0.5917271822690964,0.6367842853069305,0.6360931694507599,0.6957912594079971,358,전라남도 영암군 군서면 서호정길 5,A02,A0206,A02060100,0,0,0,0,전라남도,영암군
359,359,영양고추홍보전시관,0.4843143597245216,0.5575301721692085,0.5726298093795776,0.6014777161180973,359,경상북도 영양군 입암면 영양로 883-6,A02,A0206,A02060300,0,0,0,1,경상북도,영양군
360,360,영월곤충박물관,0.5051478862762451,0.6487569451332093,0.6161635637283325,0.5553803324699402,360,강원특별자치도 영월군 영월읍 동강로 716,A02,A0206,A02060100,0,0,1,0,강원특별자치도,영월군
361,361,영월미디어기자박물관,0.6123591065406799,0.6384522318840027,0.7370211482048035,0.8674169182777405,361,강원특별자치도 영월군 한반도면 서강로 1094,A02,A0206,A02060100,0,0,0,0,강원특별자치도,영월군
362,362,영월아프리카미술박물관,0.5072942972183228,0.6386497914791107,0.6046013057231903,0.5508502006530762,362,강원특별자치도 영월군 김삿갓면 영월동로 1107-1,A02,A0206,A02060100,0,0,0,1,강원특별자치도,영월군
363,363,영월종교미술박물관,0.5485983490943909,0.7205970287322998,0.6700738668441772,0.6011427640914917,363,강원특별자치도 영월군 북면 시루산길 122-2,A02,A0206,A02060100,0,0,0,0,강원특별자치도,영월군
364,364,영은미술관,0.5749449014663697,0.7277548313140869,0.6886841118335724,0.6519535481929779,364,경기도 광주시 청석로 300,A02,A0206,A02060500,1,0,0,1,경기도,광주시
365,365,영종대교휴게소 기념관,0.4055433422327041,0.510939747095108,0.5315357714891433,0.5993755370378494,365,인천광역시 서구 정서진남로 25,A02,A0206,A02060200,1,0,1,0,인천광역시,서구
366,366,영종역사관,0.4834086924791336,0.5774667918682098,0.5725523412227631,0.5284108728170395,366,인천광역시 중구 구읍로 63,A02,A0206,A02060100,0,0,1,1,인천광역시,중구
367,367,영주댐물문화관,0.4208529889583587,0.4862621426582336,0.5655443072319031,0.6814005970954895,367,경상북도 영주시 평은면 문평로 860,A02,A0206,A02060300,0,0,0,0,경상북도,영주시
368,368,영집 궁시박물관,0.5765579104423523,0.7064070701599121,0.6720047533512116,0.6052095711231231,368,경기도 파주시 탄현면 국원말길 168,A02,A0206,A02060100,0,0,0,0,경기도,파주시
369,369,예당호 조각공원,0.3382251381874084,0.4203000426292419,0.4240237474441528,0.3929640054702759,369,충청남도 예산군 응봉면 예당관광로 123,A02,A0206,A02060300,0,0,0,0,충청남도,예산군
370,370,예스24스테이지,0.4407818913459778,0.5262118458747864,0.5433309257030488,0.580718868970871,370,서울특별시 종로구 대학로12길 21 (동숭동),A02,A0206,A02060600,0,0,0,0,서울특별시,종로구
371,371,오거리 소극장,0.5701476732889811,0.7193459471066793,0.6492019295692444,0.5723395148913065,371,전북특별자치도 완주군 소양면 송광수만로 95,A02,A0206,A02060600,0,0,1,0,전북특별자치도,완주군
372,372,오동숲속도서관,0.55537520136152,0.7027846489633832,0.6984079309872219,0.6143991265978131,372,서울특별시 성북구 화랑로13가길 110-10 (하월곡동),A02,A0206,A02060900,1,0,0,0,서울특별시,성북구
373,373,옥천교육도서관,0.5788686871528625,0.7345780730247498,0.7199105620384216,0.6539226174354553,373,충청북도 옥천군 관성로3길 7 옥천교육도서관,A02,A0206,A02060900,0,0,0,0,충청북도,옥천군
374,374,완도군해양생태전시관,0.3692831605672836,0.4522468149662018,0.4311593025922775,0.4480843752622604,374,전라남도 완도군 완도읍 장좌리,A02,A0206,A02060300,1,0,1,0,전라남도,완도군
375,375,완판본문화관,0.4774970829486847,0.5955851882696152,0.5988060444593429,0.6004526406526566,375,전북특별자치도 전주시 완산구 전주천동로 24 (교동),A02,A0206,A02060300,0,0,0,0,전북특별자치도,전주시
376,376,왈종미술관,0.5730321824550628,0.7000485002994538,0.6891235947608948,0.6140491425991058,376,제주특별자치도 서귀포시 칠십리로214번길 30,A02,A0206,A02060500,1,0,1,1,제주특별자치도,서귀포시
377,377,용담댐 조각공원,0.4194504270950953,0.5341854790846506,0.5381791293621063,0.5152505586544672,377,전북특별자치도 진안군 안천면 안용로 747,A02,A0206,A02060300,1,0,1,1,전북특별자치도,진안군
378,378,용인 포은아트홀,0.4941437065601349,0.5607874155044555,0.5790189385414124,0.6435741692781448,378,경기도 용인시 수지구 포은대로 499,A02,A0206,A02060600,0,0,0,0,경기도,용인시
379,379,용인농촌테마파크 농경문화전시관,0.3850351298848788,0.441128596663475,0.4691584333777427,0.576148788134257,379,경기도 용인시 처인구 원삼면 농촌파크로 80-1,A02,A0206,A02060300,0,0,0,0,경기도,용인시
380,380,용인어린이상상의숲,0.5596299916505814,0.6262801200151443,0.6504654675722122,0.6569877535104751,380,경기도 용인시 처인구 동백죽전대로 61,A02,A0206,A02060900,0,0,0,0,경기도,용인시
381,381,용평공룡해양랜드,0.5980934739112854,0.7140480101108551,0.724000084400177,0.7120345890522003,381,강원특별자치도 평창군 대관령면 올림픽로 715,A02,A0206,A02060300,0,0,0,0,강원특별자치도,평창군
382,382,우공책방,0.4610725164413452,0.5400727450847626,0.5453464984893799,0.5393790662288666,382,인천광역시 강화군 내가면 연촌길 77-10,A02,A0206,A02061000,0,0,1,0,인천광역시,강화군
383,383,우도 밤수지맨드라미책방,0.5519851833581925,0.6684912800788879,0.6492332756519318,0.5979683756828308,383,제주특별자치도 제주시 우도면 우도해안길 530,A02,A0206,A02061000,1,0,0,1,제주특별자치도,제주시
384,384,우리옛돌박물관,0.4992816388607025,0.6244203925132752,0.617189359664917,0.5661397039890289,384,서울특별시 성북구 대사관로13길 66,A02,A0206,A02060100,1,0,1,0,서울특별시,성북구
385,385,우석헌자연사박물관,0.5815295338630676,0.7239672064781189,0.7115471184253692,0.6491138696670532,385,경기도 남양주시 진접읍 금강로 1095,A02,A0206,A02060100,0,0,1,1,경기도,남양주시
386,386,우양미술관,0.5900031745433807,0.6905988693237305,0.6697774350643158,0.6028412461280823,386,경상북도 경주시 보문로 484-7,A02,A0206,A02060500,1,0,0,1,경상북도,경주시
387,387,우제길미술관,0.4360522404313087,0.4906086921691894,0.519025519490242,0.5508155226707458,387,광주광역시 동구 의재로 140-6,A02,A0206,A02060500,0,0,0,0,광주광역시,동구
388,388,우포잠자리나라,0.567436283826828,0.6696366369724274,0.6719947159290314,0.6397355020046234,388,경상남도 창녕군 창녕읍 군청길 1,A02,A0206,A02060300,0,0,1,0,경상남도,창녕군
389,389,울산대곡박물관,0.5303101867437363,0.6273633062839508,0.6348086059093475,0.6732278317213058,389,울산광역시 울주군 두동면 서하천전로 257,A02,A0206,A02060100,0,0,0,0,울산광역시,울주군
390,390,울주문화예술회관,0.4074873149394989,0.4765710413455963,0.4476084351539612,0.4799143671989441,390,울산광역시 울주군 범서읍 천상중앙길 36,A02,A0206,A02060600,0,0,0,1,울산광역시,울주군
391,391,울진 국립해양과학관,0.6052117824554444,0.6763175129890442,0.728834044933319,0.765773618221283,391,경상북도 울진군 죽변면 해양과학길 8,A02,A0206,A02060300,0,0,0,0,경상북도,울진군
392,392,워너두 칠드런스 뮤지엄,0.6157352209091187,0.7172061920166015,0.7111859858036041,0.6741328060626983,392,경기도 시흥시 은계호수로 49 시흥 센트럴돔 그랑트리 캐슬,A02,A0206,A02060100,0,0,0,0,경기도,시흥시
393,393,원불교역사박물관,0.1282402873039245,0.1808545589447021,0.169008657336235,0.2134036421775818,393,전북특별자치도 익산시 익산대로 501,A02,A0206,A02060100,0,0,0,0,전북특별자치도,익산시
394,394,원주시립미리내도서관,0.57081538438797,0.7265183925628662,0.6859327256679535,0.6278690695762634,394,강원특별자치도 원주시 양지로 46,A02,A0206,A02060900,0,0,0,0,강원특별자치도,원주시
395,395,월정사 성보박물관(평창),0.492706748843193,0.5643408030271531,0.5938027322292327,0.6033962786197662,395,강원특별자치도 평창군 진부면 오대산로 176,A02,A0206,A02060100,0,0,0,0,강원특별자치도,평창군
396,396,웨일즈 판타지움,0.6096597115198771,0.6847323179244995,0.6902285814285278,0.6902456680933634,396,울산광역시 남구 장생포고래로 271-1 (매암동),A02,A0206,A02060300,0,0,0,1,울산광역시,남구
397,397,유관순기념관(서울),0.3548295795917511,0.4960375428199768,0.4964138269424438,0.5489949434995651,397,서울특별시 중구 통일로4길 30-1,A02,A0206,A02060200,0,0,0,0,서울특별시,중구
398,398,유금와당박물관,0.5459607243537903,0.7091321349143982,0.6773479580879211,0.5842514634132385,398,서울특별시 종로구 창의문로11가길 4,A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
399,399,유민미술관,0.5648297041654586,0.7025246679782867,0.6726361989974976,0.5968811094760895,399,제주특별자치도 서귀포시 성산읍 고성리 21,A02,A0206,A02060500,0,0,0,1,제주특별자치도,서귀포시
400,400,유알컬처파크,0.4754172161221504,0.5601790636777878,0.5465528994798661,0.5672679513692855,400,강원특별자치도 원주시 지정면 지정로 912,A02,A0206,A02060300,0,0,1,1,강원특별자치도,원주시
401,401,유엔군 초전기념관,0.4891897290945053,0.5771537065505982,0.6060833990573883,0.6794403314590454,401,경기도 오산시 경기대로 742,A02,A0206,A02060200,0,0,0,0,경기도,오산시
402,402,유휴열미술관,0.5840516060590744,0.6887659072875977,0.704299807548523,0.6968707978725434,402,전북특별자치도 완주군 구이면 신뱅이길 55,A02,A0206,A02060500,1,0,0,1,전북특별자치도,완주군
403,403,윤형빈소극장 홍대점,0.5437640309333801,0.6563619315624237,0.6333017945289612,0.6109833121299744,403,서울특별시 마포구 와우산로21길 29 (서교동),A02,A0206,A02060600,0,0,0,0,서울특별시,마포구
