,name,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
219,부산어촌민속관,부산광역시 북구 학사로 128,A02,A0206,A02060300,0,0,0,0,부산광역시,북구
220,부산해양자연사박물관,부산광역시 동래구 우장춘로 175,A02,A0206,A02060100,0,0,0,0,부산광역시,동래구
221,부안누에타운,전북특별자치도 부안군 변산면 참뽕로 434-20,A02,A0206,A02060300,0,0,0,0,전북특별자치도,부안군
222,부안청자박물관,전북특별자치도 부안군 보안면 청자로 1493,A02,A0206,A02060100,0,0,0,0,전북특별자치도,부안군
223,부엉이전시관(해피아울하우스),강원특별자치도 속초시 바람꽃마을길 118,A02,A0206,A02060300,0,0,0,0,강원특별자치도,속초시
224,부천시립꿈빛도서관,경기도 부천시 신흥로275번길 19,A02,A0206,A02060900,0,0,0,0,경기도,부천시
225,부천아트벙커B39,경기도 부천시 삼작로 53,A02,A0206,A02060500,0,0,0,0,경기도,부천시
226,부천자연생태박물관,경기도 부천시 춘의동,A02,A0206,A02060100,1,0,1,0,경기도,부천시
227,부천활박물관,경기도 부천시 소사로 482,A02,A0206,A02060100,0,0,0,0,경기도,부천시
228,북두칠성도서관,부산광역시 동구 충장대로 160 (초량동),A02,A0206,A02060900,0,0,0,0,부산광역시,동구
229,북촌동양문화박물관,서울특별시 종로구 북촌로11길 76 (삼청동),A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
230,북한 반잠수정 전시관,전라남도 여수시 돌산읍 향일암로 365,A02,A0206,A02060300,0,0,0,0,전라남도,여수시
231,분원백자자료관,경기도 광주시 남종면 산수로 1642-1,A02,A0206,A02060300,0,0,0,0,경기도,광주시
232,분재박물관,서울특별시 서초구 신흥안길 40-10,A02,A0206,A02060100,0,0,0,0,서울특별시,서초구
233,붓이야기박물관,강원특별자치도 춘천시 서면 박사로 906,A02,A0206,A02060100,0,0,0,0,강원특별자치도,춘천시
234,브릭캠퍼스 강릉,강원특별자치도 강릉시 해안로 32-8,A02,A0206,A02060300,0,0,0,1,강원특별자치도,강릉시
235,브릭캠퍼스 부산,부산광역시 기장군 동부산관광로 8,A02,A0206,A02060300,0,0,1,0,부산광역시,기장군
236,블루메 미술관,경기도 파주시 탄현면 헤이리마을길 59-30,A02,A0206,A02060500,1,0,1,0,경기도,파주시
237,비엔나인형박물관,강원특별자치도 평창군 대관령면 솔봉로 296,A02,A0206,A02060100,0,0,0,1,강원특별자치도,평창군
238,빛의 시어터,서울특별시 광진구 워커힐로 177 (광장동),A02,A0206,A02060300,0,0,0,1,서울특별시,광진구
239,사비나미술관,서울특별시 은평구 진관1로 93,A02,A0206,A02060500,0,0,0,0,서울특별시,은평구
240,사비도성 가상체험관,충청남도 부여군 부여읍 부소로 15,A02,A0206,A02060300,1,0,1,1,충청남도,부여군
241,사천항공우주과학관,경상남도 사천시 사남면 공단1로 108,A02,A0206,A02060300,0,0,1,0,경상남도,사천시
242,산지천갤러리,제주특별자치도 제주시 중앙로3길 36,A02,A0206,A02060500,0,0,0,1,제주특별자치도,제주시
243,산천어시네마,강원특별자치도 화천군 화천읍 상승로2길 25-10,A02,A0206,A02061200,1,0,1,1,강원특별자치도,화천군
244,산천어커피박물관,강원특별자치도 화천군 화천읍 상승로2길 21,A02,A0206,A02060100,0,0,0,0,강원특별자치도,화천군
245,삼일문고,경상북도 구미시 금오시장로 6,A02,A0206,A02061000,0,0,0,0,경상북도,구미시
246,생명건강과학관,강원특별자치도 홍천군 홍천읍 생명과학관길 78,A02,A0206,A02060300,0,0,0,1,강원특별자치도,홍천군
247,생초국제조각공원,경상남도 산청군 생초면 산수로 1064,A02,A0206,A02060300,0,0,0,0,경상남도,산청군
248,샤롯데씨어터,서울특별시 송파구 올림픽로 240 롯데월드,A02,A0206,A02060600,0,0,0,0,서울특별시,송파구
249,서귀포시립기당미술관,제주특별자치도 서귀포시 남성중로153번길 15,A02,A0206,A02060500,1,0,1,1,제주특별자치도,서귀포시
250,서귀포천문과학문화관,제주특별자치도 서귀포시 1100로 506-1 천문과학문화관,A02,A0206,A02060300,0,0,1,1,제주특별자치도,서귀포시
251,서복전시관,제주특별자치도 서귀포시 칠십리로 156-8,A02,A0206,A02060300,1,0,0,0,제주특별자치도,서귀포시
252,서소문성지역사박물관,서울특별시 중구 칠패로 5,A02,A0206,A02060100,0,0,1,0,서울특별시,중구
253,서울대학교 박물관,서울특별시 관악구 관악로 1 서울대학교,A02,A0206,A02060100,0,0,0,0,서울특별시,관악구
254,서울시립 북서울미술관,서울특별시 노원구 동일로 1238,A02,A0206,A02060500,0,0,1,0,서울특별시,노원구
255,서울아트센터 공평갤러리,서울특별시 종로구 삼일대로30길 10-3,A02,A0206,A02060500,0,0,0,0,서울특별시,종로구
256,서울약령시 한의약박물관,서울특별시 동대문구 약령중앙로 26,A02,A0206,A02060100,0,1,1,0,서울특별시,동대문구
257,서울특별시교육청 개포도서관,서울특별시 강남구 선릉로4길 30,A02,A0206,A02060900,0,0,0,0,서울특별시,강남구
258,서울특별시교육청 남산도서관,서울특별시 용산구 소월로 109,A02,A0206,A02060900,0,0,0,0,서울특별시,용산구
259,서울특별시교육청 노원평생학습관,서울특별시 노원구 동일로204길 13,A02,A0206,A02060900,0,0,0,0,서울특별시,노원구
260,서울특별시교육청 양천도서관,서울특별시 양천구 목동서로 113,A02,A0206,A02060900,0,0,0,0,서울특별시,양천구
261,서울특별시교육청 어린이도서관,서울특별시 종로구 사직로9길 7,A02,A0206,A02060900,0,0,0,0,서울특별시,종로구
262,서울특별시교육청 영등포평생학습관,서울특별시 영등포구 버드나루로15길 10,A02,A0206,A02060900,0,0,0,0,서울특별시,영등포구
263,서울특별시교육청 정독도서관,서울특별시 종로구 북촌로5길 48,A02,A0206,A02060900,0,0,1,0,서울특별시,종로구
264,서학예술마을도서관,전북특별자치도 전주시 완산구 서학로 12-1 (서서학동),A02,A0206,A02060900,0,0,0,1,전북특별자치도,전주시
265,서호미술관,경기도 남양주시 화도읍 북한강로 1344,A02,A0206,A02060500,1,0,1,1,경기도,남양주시
266,석봉도자기미술관,강원특별자치도 속초시 엑스포로 156,A02,A0206,A02060500,0,0,0,0,강원특별자치도,속초시
267,섬세이 테라리움,서울특별시 성동구 서울숲2길 44-1,A02,A0206,A02060300,0,0,1,0,서울특별시,성동구
268,성남큐브미술관,경기도 성남시 분당구 성남대로 808,A02,A0206,A02060500,0,0,0,0,경기도,성남시
269,성동구립숲속도서관,서울특별시 성동구 매봉길 49-29 (옥수동),A02,A0206,A02060900,0,0,0,0,서울특별시,성동구
270,성북선잠박물관,서울특별시 성북구 성북로 96 (성북동),A02,A0206,A02060500,1,0,0,1,서울특별시,성북구
271,성산포 해녀물질공연장,제주특별자치도 서귀포시 성산읍 일출로 284-34,A02,A0206,A02060600,0,0,1,0,제주특별자치도,서귀포시
272,성포예술공원,경기도 안산시 상록구 성포로 6,A02,A0206,A02060600,0,0,0,1,경기도,안산시
273,세계골프역사박물관,서울특별시 강남구 테헤란로 528,A02,A0206,A02060100,0,0,0,0,서울특별시,강남구
274,세계민속악기박물관,경기도 파주시 탄현면 헤이리마을길 63-26,A02,A0206,A02060100,0,0,0,0,경기도,파주시
275,세계장신구박물관,서울특별시 종로구 북촌로5나길 2,A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
276,세계조가비박물관,제주특별자치도 서귀포시 태평로 284,A02,A0206,A02060100,0,0,0,1,제주특별자치도,서귀포시
277,세계춘화박물관,인천광역시 강화군 화도면 마니산로 657-6,A02,A0206,A02060100,0,0,0,1,인천광역시,강화군
278,세계화석광물박물관,전라남도 신안군 안좌면 대리길 18-20,A02,A0206,A02060100,0,0,0,0,전라남도,신안군
279,세미원 연꽃박물관,경기도 양평군 양서면 용담리,A02,A0206,A02060100,1,0,1,1,경기도,양평군
280,세종충무공이야기,서울특별시 종로구 세종대로 지하 175,A02,A0206,A02060300,0,0,0,0,서울특별시,종로구
281,세종호텔 세종갤러리,서울특별시 중구 퇴계로 145,A02,A0206,A02060500,0,0,0,0,서울특별시,중구
282,세화미술관,서울특별시 종로구 새문안로 68,A02,A0206,A02060500,0,0,0,0,서울특별시,종로구
283,센티드뮤제,경기도 파주시 탄현면 법흥리,A02,A0206,A02060500,0,0,0,0,경기도,파주시
284,소다미술관,경기도 화성시 효행로707번길 30,A02,A0206,A02060500,1,0,0,1,경기도,화성시
285,소래역사관,인천광역시 남동구 아암대로 1605,A02,A0206,A02060300,1,0,1,0,인천광역시,남동구
286,소심한 책방,제주특별자치도 제주시 구좌읍 종달동길 29-6,A02,A0206,A02061000,0,0,0,0,제주특별자치도,제주시
287,소전미술관(진도군),전라남도 진도군 진도읍 철마길 29,A02,A0206,A02060500,1,0,0,1,전라남도,진도군
288,소피아갤러리,세종특별자치시 금남면 도남2길 50-5,A02,A0206,A02060500,1,0,1,1,세종특별자치시,금남면
289,속초시립박물관·속초실향민문화촌,강원특별자치도 속초시 신흥2길 16,A02,A0206,A02060100,0,0,1,1,강원특별자치도,속초시
290,솔가람 아트홀,경기도 파주시 가람로116번길 170,A02,A0206,A02060600,0,0,0,0,경기도,파주시
291,솔송주문화관,경상남도 함양군 개평길 50-6,A02,A0206,A02060100,0,0,0,0,경상남도,함양군
292,송도 초콜릿문화박물관,인천광역시 연수구 능허대로 227-10,A02,A0206,A02060100,0,0,0,0,인천광역시,연수구
293,송파브이아트홀,서울특별시 송파구 오금로 513 (거여동),A02,A0206,A02060600,0,0,1,0,서울특별시,송파구
294,송파하남어린이천문대,경기도 하남시 창우동,A02,A0206,A02060300,0,0,0,0,경기도,하남시
295,수도국산달동네박물관,인천광역시 동구 솔빛로 51,A02,A0206,A02060100,0,0,0,0,인천광역시,동구
296,수몰역사관,충청북도 제천시 청풍면 청풍호로 2048,A02,A0206,A02060300,0,0,0,0,충청북도,제천시
297,수성구립 용학도서관,대구광역시 수성구 지범로41길 36,A02,A0206,A02060900,0,0,0,0,대구광역시,수성구
298,수애뇨339,서울특별시 종로구 평창길 339,A02,A0206,A02060300,0,0,0,0,서울특별시,종로구
299,수양개선사유물전시관,충청북도 단양군 수양개유적로 390 수양개선사유물전시관,A02,A0206,A02060300,0,0,0,1,충청북도,단양군
300,수연목서,경기도 여주시 주어로 58,A02,A0206,A02061000,0,0,1,1,경기도,여주시
301,순천시립 뿌리깊은나무 박물관,전라남도 순천시 낙안면 평촌3길 45,A02,A0206,A02060100,0,0,0,1,전라남도,순천시
302,숲속작은책방,충청북도 괴산군 칠성면 명태재로미루길 90,A02,A0206,A02061000,0,0,0,0,충청북도,괴산군
303,스토리 미니어처 뮤지엄,경기도 파주시 탄현면 헤이리마을길 93-75,A02,A0206,A02060100,0,0,0,0,경기도,파주시
304,스페인책방,서울특별시 중구 퇴계로36길 29 (필동2가),A02,A0206,A02061000,0,0,0,1,서울특별시,중구
305,시흥에코센터초록배곧,경기도 시흥시 경기과기대로 284,A02,A0206,A02060300,0,0,0,0,경기도,시흥시
306,시흥오이도박물관,경기도 시흥시 오이도로 332,A02,A0206,A02060100,0,0,0,0,경기도,시흥시
307,신라역사과학관,경상북도 경주시 하동공예촌길 33,A02,A0206,A02060300,0,0,0,0,경상북도,경주시
308,심플책방,대구광역시 동구 동부로34길 4,A02,A0206,A02061000,0,0,0,0,대구광역시,동구
309,씨네 인디 유,대전광역시 중구 계백로 1712 (문화동),A02,A0206,A02061200,0,0,0,1,대전광역시,중구
310,아라리오 갤러리(서울),서울특별시 종로구 북촌로5길 84,A02,A0206,A02060500,0,0,0,0,서울특별시,종로구
311,아라리오뮤지엄 동문모텔2,제주특별자치도 제주시 산지로 23,A02,A0206,A02060500,0,0,0,0,제주특별자치도,제주시
312,아라리오뮤지엄 인 스페이스,서울특별시 종로구 율곡로 83,A02,A0206,A02060500,0,0,0,1,서울특별시,종로구
313,아라리오뮤지엄 탑동시네마,제주특별자치도 제주시 탑동로 14,A02,A0206,A02060500,1,0,0,1,제주특별자치도,제주시
314,아라리인형의집,강원특별자치도 정선군 북평면 명주내길 43-1,A02,A0206,A02060100,0,0,0,0,강원특별자치도,정선군
315,아름다운 차박물관,서울특별시 종로구 인사동길 19-11,A02,A0206,A02060100,0,0,1,0,서울특별시,종로구
316,아산코미디홀,충청남도 아산시 도고면 아산만로 171,A02,A0206,A02060600,0,0,0,0,충청남도,아산시
317,아스카 게임박물관,경기도 파주시 탄현면 법흥리,A02,A0206,A02060100,1,0,0,1,경기도,파주시
318,아이뮤지엄 여수점,전라남도 여수시 박람회길 1 (덕충동),A02,A0206,A02060300,0,0,0,1,전라남도,여수시
319,아트센터 화이트블럭,경기도 파주시 탄현면 헤이리마을길 72,A02,A0206,A02060500,1,0,0,0,경기도,파주시
320,아트센터고마,충청남도 공주시 고마나루길 90,A02,A0206,A02060500,0,0,0,0,충청남도,공주시
321,아트센터나비,서울특별시 종로구 종로 26 (서린동),A02,A0206,A02060500,0,0,0,0,서울특별시,종로구
322,아해박물관,경기도 과천시 추사로 133,A02,A0206,A02060100,0,0,0,0,경기도,과천시
323,안동소주·전통음식 박물관,경상북도 안동시 강남로 71-1,A02,A0206,A02060100,0,0,0,0,경상북도,안동시
324,안동예절학교,경상북도 안동시 와룡면 퇴계로 1333-5,A02,A0206,A02061400,0,0,0,0,경상북도,안동시
325,안산 어촌민속박물관,경기도 안산시 단원구 대부황금로 7,A02,A0206,A02060100,0,0,0,0,경기도,안산시
326,안정리 예술인광장,경기도 평택시 팽성읍 안정쇼핑로 11,A02,A0206,A02060300,0,0,0,0,경기도,평택시
327,알부스갤러리,서울특별시 용산구 한남대로28길 26,A02,A0206,A02060500,1,0,0,1,서울특별시,용산구
328,알토이미술관,경기도 용인시 기흥구 동백3로11번길 9,A02,A0206,A02060500,0,0,0,0,경기도,용인시
329,암사어린이극장,서울특별시 강동구 올림픽로 930,A02,A0206,A02060600,0,0,0,0,서울특별시,강동구
330,앤블가옥,충청남도 천안시 동남구 원거리13길 1 (원성동),A02,A0206,A02061000,0,0,0,0,충청남도,천안시
331,양구근현대사박물관,강원특별자치도 양구군 양구읍 금강산로 439-51,A02,A0206,A02060100,0,0,0,1,강원특별자치도,양구군
332,양구백자박물관,강원특별자치도 양구군 방산면 평화로 5182,A02,A0206,A02060100,0,0,0,0,강원특별자치도,양구군
333,양주별산대놀이마당,경기도 양주시 부흥로1399번길 47,A02,A0206,A02060600,0,0,0,0,경기도,양주시
334,양주소놀이굿공연장,경기도 양주시 백석읍 중앙로93번길 70-21,A02,A0206,A02060600,0,1,0,0,경기도,양주시
335,양지암조각공원,경상남도 거제시 능포로 194,A02,A0206,A02060300,1,0,1,1,경상남도,거제시
336,양천구 역사홍보관,서울특별시 양천구 목동동로 81,A02,A0206,A02060300,0,0,0,0,서울특별시,양천구
337,양평 아프리카 문화예술박물관,경기도 양평군 용문면 금곡리,A02,A0206,A02060100,0,0,1,0,경기도,양평군
338,어둠속의대화 북촌점,서울특별시 종로구 가회동,A02,A0206,A02060300,0,0,0,0,서울특별시,종로구
339,어린이미술관자란다,경기도 파주시 탄현면 새오리로427번길 38-6,A02,A0206,A02060500,1,0,0,1,경기도,파주시
340,어진박물관,전북특별자치도 전주시 완산구 태조로 44,A02,A0206,A02060100,0,0,0,0,전북특별자치도,전주시
341,얼음골축음기소리박물관(밀양),경상남도 밀양시 산내면 산내로 926-1,A02,A0206,A02060100,0,0,0,0,경상남도,밀양시
342,엄미술관,경기도 화성시 봉담읍 수기리,A02,A0206,A02060500,1,0,0,1,경기도,화성시
343,에스파스 루이비통 서울,서울특별시 강남구 압구정로 454 (청담동),A02,A0206,A02060500,0,0,0,0,서울특별시,강남구
344,에이씨티 그라운드 화성ICT 생활문화센터,경기도 화성시 팔탄면 율암리,A02,A0206,A02060300,0,0,0,0,경기도,화성시
345,에티오피아한국전참전기념관,강원특별자치도 춘천시 이디오피아길 1,A02,A0206,A02060200,0,0,0,0,강원특별자치도,춘천시
346,여미갤러리,충청남도 서산시 운산면 운정로 112,A02,A0206,A02060500,0,0,0,0,충청남도,서산시
347,여수 녹테마레,전라남도 여수시  만성로 (294),A02,A0206,A02060500,0,0,0,1,전라남도,여수시
348,여수 테디베어뮤지엄,전라남도 여수시 안심산길 155,A02,A0206,A02060100,0,0,0,1,전라남도,여수시
349,여수자동차극장,전라남도 여수시 소호12길 67,A02,A0206,A02061200,0,0,0,1,전라남도,여수시
350,여주시립 폰박물관,경기도 여주시 강변유원지길 105,A02,A0206,A02060100,0,0,1,0,경기도,여주시
351,연기향토박물관,세종특별자치시 연서면 양대길 34-4,A02,A0206,A02060100,0,0,0,0,세종특별자치시,연서면
352,연우소극장,서울특별시 종로구 창경궁로35길 21,A02,A0206,A02060600,0,0,0,0,서울특별시,종로구
353,열화당책박물관,경기도 파주시 광인사길 25,A02,A0206,A02060100,0,0,0,0,경기도,파주시
354,영덕어촌민속전시관,경상북도 영덕군 강구면 해상공원길 96-8,A02,A0206,A02060300,0,0,0,1,경상북도,영덕군
355,영덕조각공원,경상북도 영덕군 영덕읍 창포리,A02,A0206,A02060300,0,0,0,1,경상북도,영덕군
356,영도 조내기 고구마 역사기념관,부산광역시 영도구 벚꽃길 75,A02,A0206,A02060200,0,0,0,1,부산광역시,영도구
357,영도해녀문화전시관,부산광역시 영도구 중리남로 2-36 (동삼동),A02,A0206,A02060300,1,0,1,0,부산광역시,영도구
358,영암도기박물관,전라남도 영암군 군서면 서호정길 5,A02,A0206,A02060100,0,0,0,0,전라남도,영암군
359,영양고추홍보전시관,경상북도 영양군 입암면 영양로 883-6,A02,A0206,A02060300,0,0,0,1,경상북도,영양군
360,영월곤충박물관,강원특별자치도 영월군 영월읍 동강로 716,A02,A0206,A02060100,0,0,1,0,강원특별자치도,영월군
361,영월미디어기자박물관,강원특별자치도 영월군 한반도면 서강로 1094,A02,A0206,A02060100,0,0,0,0,강원특별자치도,영월군
362,영월아프리카미술박물관,강원특별자치도 영월군 김삿갓면 영월동로 1107-1,A02,A0206,A02060100,0,0,0,1,강원특별자치도,영월군
363,영월종교미술박물관,강원특별자치도 영월군 북면 시루산길 122-2,A02,A0206,A02060100,0,0,0,0,강원특별자치도,영월군
364,영은미술관,경기도 광주시 청석로 300,A02,A0206,A02060500,1,0,0,1,경기도,광주시
365,영종대교휴게소 기념관,인천광역시 서구 정서진남로 25,A02,A0206,A02060200,1,0,1,0,인천광역시,서구
366,영종역사관,인천광역시 중구 구읍로 63,A02,A0206,A02060100,0,0,1,1,인천광역시,중구
367,영주댐물문화관,경상북도 영주시 평은면 문평로 860,A02,A0206,A02060300,0,0,0,0,경상북도,영주시
368,영집 궁시박물관,경기도 파주시 탄현면 국원말길 168,A02,A0206,A02060100,0,0,0,0,경기도,파주시
369,예당호 조각공원,충청남도 예산군 응봉면 예당관광로 123,A02,A0206,A02060300,0,0,0,0,충청남도,예산군
370,예스24스테이지,서울특별시 종로구 대학로12길 21 (동숭동),A02,A0206,A02060600,0,0,0,0,서울특별시,종로구
371,오거리 소극장,전북특별자치도 완주군 소양면 송광수만로 95,A02,A0206,A02060600,0,0,1,0,전북특별자치도,완주군
372,오동숲속도서관,서울특별시 성북구 화랑로13가길 110-10 (하월곡동),A02,A0206,A02060900,1,0,0,0,서울특별시,성북구
373,옥천교육도서관,충청북도 옥천군 관성로3길 7 옥천교육도서관,A02,A0206,A02060900,0,0,0,0,충청북도,옥천군
374,완도군해양생태전시관,전라남도 완도군 완도읍 장좌리,A02,A0206,A02060300,1,0,1,0,전라남도,완도군
375,완판본문화관,전북특별자치도 전주시 완산구 전주천동로 24 (교동),A02,A0206,A02060300,0,0,0,0,전북특별자치도,전주시
376,왈종미술관,제주특별자치도 서귀포시 칠십리로214번길 30,A02,A0206,A02060500,1,0,1,1,제주특별자치도,서귀포시
377,용담댐 조각공원,전북특별자치도 진안군 안천면 안용로 747,A02,A0206,A02060300,1,0,1,1,전북특별자치도,진안군
378,용인 포은아트홀,경기도 용인시 수지구 포은대로 499,A02,A0206,A02060600,0,0,0,0,경기도,용인시
379,용인농촌테마파크 농경문화전시관,경기도 용인시 처인구 원삼면 농촌파크로 80-1,A02,A0206,A02060300,0,0,0,0,경기도,용인시
380,용인어린이상상의숲,경기도 용인시 처인구 동백죽전대로 61,A02,A0206,A02060900,0,0,0,0,경기도,용인시
381,용평공룡해양랜드,강원특별자치도 평창군 대관령면 올림픽로 715,A02,A0206,A02060300,0,0,0,0,강원특별자치도,평창군
382,우공책방,인천광역시 강화군 내가면 연촌길 77-10,A02,A0206,A02061000,0,0,1,0,인천광역시,강화군
383,우도 밤수지맨드라미책방,제주특별자치도 제주시 우도면 우도해안길 530,A02,A0206,A02061000,1,0,0,1,제주특별자치도,제주시
384,우리옛돌박물관,서울특별시 성북구 대사관로13길 66,A02,A0206,A02060100,1,0,1,0,서울특별시,성북구
385,우석헌자연사박물관,경기도 남양주시 진접읍 금강로 1095,A02,A0206,A02060100,0,0,1,1,경기도,남양주시
386,우양미술관,경상북도 경주시 보문로 484-7,A02,A0206,A02060500,1,0,0,1,경상북도,경주시
387,우제길미술관,광주광역시 동구 의재로 140-6,A02,A0206,A02060500,0,0,0,0,광주광역시,동구
388,우포잠자리나라,경상남도 창녕군 창녕읍 군청길 1,A02,A0206,A02060300,0,0,1,0,경상남도,창녕군
389,울산대곡박물관,울산광역시 울주군 두동면 서하천전로 257,A02,A0206,A02060100,0,0,0,0,울산광역시,울주군
390,울주문화예술회관,울산광역시 울주군 범서읍 천상중앙길 36,A02,A0206,A02060600,0,0,0,1,울산광역시,울주군
391,울진 국립해양과학관,경상북도 울진군 죽변면 해양과학길 8,A02,A0206,A02060300,0,0,0,0,경상북도,울진군
392,워너두 칠드런스 뮤지엄,경기도 시흥시 은계호수로 49 시흥 센트럴돔 그랑트리 캐슬,A02,A0206,A02060100,0,0,0,0,경기도,시흥시
393,원불교역사박물관,전북특별자치도 익산시 익산대로 501,A02,A0206,A02060100,0,0,0,0,전북특별자치도,익산시
394,원주시립미리내도서관,강원특별자치도 원주시 양지로 46,A02,A0206,A02060900,0,0,0,0,강원특별자치도,원주시
395,월정사 성보박물관(평창),강원특별자치도 평창군 진부면 오대산로 176,A02,A0206,A02060100,0,0,0,0,강원특별자치도,평창군
396,웨일즈 판타지움,울산광역시 남구 장생포고래로 271-1 (매암동),A02,A0206,A02060300,0,0,0,1,울산광역시,남구
397,유관순기념관(서울),서울특별시 중구 통일로4길 30-1,A02,A0206,A02060200,0,0,0,0,서울특별시,중구
398,유금와당박물관,서울특별시 종로구 창의문로11가길 4,A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
399,유민미술관,제주특별자치도 서귀포시 성산읍 고성리 21,A02,A0206,A02060500,0,0,0,1,제주특별자치도,서귀포시
400,유알컬처파크,강원특별자치도 원주시 지정면 지정로 912,A02,A0206,A02060300,0,0,1,1,강원특별자치도,원주시
401,유엔군 초전기념관,경기도 오산시 경기대로 742,A02,A0206,A02060200,0,0,0,0,경기도,오산시
402,유휴열미술관,전북특별자치도 완주군 구이면 신뱅이길 55,A02,A0206,A02060500,1,0,0,1,전북특별자치도,완주군
403,윤형빈소극장 홍대점,서울특별시 마포구 와우산로21길 29 (서교동),A02,A0206,A02060600,0,0,0,0,서울특별시,마포구
404,은산어울림생태박물관,경기도 오산시 서동로19번길 19,A02,A0206,A02060100,0,0,0,0,경기도,오산시
405,을지예술센터,서울특별시 중구 창경궁로5다길 18,A02,A0206,A02060500,0,0,0,0,서울특별시,중구
406,음성큰바위얼굴테마파크,충청북도 음성군 생극면 일생로 500,A02,A0206,A02060300,0,0,0,0,충청북도,음성군
407,의령곤충생태학습관,경상남도 의령군 의령읍 의합대로 28,A02,A0206,A02060300,0,0,0,0,경상남도,의령군
408,의성 최치원문학관,경상북도 의성군 단촌면 고운사길 241,A02,A0206,A02060200,0,0,1,1,경상북도,의성군
409,이경순 소리박물관,경기도 안성시 삼죽면 동아예대길 47,A02,A0206,A02060100,0,0,0,1,경기도,안성시
410,이목화랑,서울특별시 종로구 북촌로 94,A02,A0206,A02060500,1,0,0,1,서울특별시,종로구
411,이재효갤러리,경기도 양평군 지평면 초천길 83-22,A02,A0206,A02060500,0,0,1,0,경기도,양평군
412,이천시립월전미술관,경기도 이천시 경충대로2709번길 185,A02,A0206,A02060500,1,0,0,0,경기도,이천시
413,이화여고100주년기념관,서울특별시 중구 정동길 26,A02,A0206,A02060200,0,0,1,0,서울특별시,중구
414,이화웰컴센터,서울특별시 서대문구 이화여대길 52,A02,A0206,A02060300,0,0,0,0,서울특별시,서대문구
415,인사미술공간,서울특별시 종로구 창덕궁길 89,A02,A0206,A02060500,0,0,0,1,서울특별시,종로구
416,인사센트럴뮤지엄,서울특별시 종로구 인사동길 49 (관훈동),A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
417,인천광역시교육청북구도서관,인천광역시 부평구 신트리로 21,A02,A0206,A02060900,0,0,0,0,인천광역시,부평구
418,인천상륙작전기념관,인천광역시 연수구 청량로 138 인천상륙작전기념관,A02,A0206,A02060200,0,0,0,0,인천광역시,연수구
419,인천수봉문화회관,인천광역시 미추홀구 수봉안길 78,A02,A0206,A02060600,0,0,0,0,인천광역시,미추홀구
420,인천시민애집,인천광역시 중구 신포로39번길 74,A02,A0206,A02060300,0,0,0,0,인천광역시,중구
421,일민미술관,서울특별시 종로구 세종대로 152,A02,A0206,A02060500,0,0,0,0,서울특별시,종로구
422,일제강점기 군산역사관,전북특별자치도 군산시 동국사길 21,A02,A0206,A02060300,0,0,0,0,전북특별자치도,군산시
423,잇츠콜라박물관,경기도 파주시 탄현면 헤이리마을길 76-40,A02,A0206,A02060100,1,0,0,1,경기도,파주시
424,자유로자동차극장,경기도 파주시 탄현면 엘지로 697,A02,A0206,A02061200,0,0,1,1,경기도,파주시
425,잔아문학박물관,경기도 양평군 서종면 사랑제길 9-9,A02,A0206,A02060100,0,0,0,0,경기도,양평군
426,잠월미술관,전라남도 함평군 해보면 산내길 60,A02,A0206,A02060500,0,0,0,0,전라남도,함평군
427,장보고기념관,전라남도 완도군 청해진로 1455 장보고 기념관,A02,A0206,A02060200,0,0,0,0,전라남도,완도군
428,장사상륙작전 전승기념관,경상북도 영덕군 남정면 동해대로 3560,A02,A0206,A02060200,0,0,0,1,경상북도,영덕군
429,장자호수생태체험관,경기도 구리시 장자호수길 76-42,A02,A0206,A02060300,0,0,0,0,경기도,구리시
430,장항도시탐험역,충청남도 서천군 장항읍 장항로161번길 27,A02,A0206,A02060300,0,0,0,0,충청남도,서천군
431,장흥조각공원(양주시립장욱진미술관),경기도 양주시 장흥면 권율로 193,A02,A0206,A02060300,0,0,0,0,경기도,양주시
432,재미난 박물관,인천광역시 중구 신포로23번길 83 (중앙동1가),A02,A0206,A02060100,0,0,0,0,인천광역시,중구
433,전곡선사박물관,경기도 연천군 전곡읍 평화로443번길 2,A02,A0206,A02060100,0,0,0,0,경기도,연천군
434,전북특별자치도립국악원,전북특별자치도 전주시 덕진구 권삼득로 400,A02,A0206,A02061100,0,0,0,0,전북특별자치도,전주시
435,전이수갤러리/걸어가는늑대들,제주특별자치도 제주시 조천읍 조함해안로 556,A02,A0206,A02060500,1,0,0,1,제주특별자치도,제주시
436,전쟁과여성인권박물관,서울특별시 마포구 월드컵북로11길 20,A02,A0206,A02060100,0,0,0,0,서울특별시,마포구
437,전주 전통술박물관,전북특별자치도 전주시 완산구 한지길 74,A02,A0206,A02060100,0,0,0,0,전북특별자치도,전주시
438,전주부채문화관,전북특별자치도 전주시 완산구 경기전길 93,A02,A0206,A02060300,1,0,0,1,전북특별자치도,전주시
439,점보빌리지,제주특별자치도 서귀포시 안덕면 평화로319번길 31-11,A02,A0206,A02060600,0,0,0,0,제주특별자치도,서귀포시
