,name,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
280,오션그랜드호텔제주,제주특별자치도 제주시 조천읍 조함해안로 490,B02,B0201,B02010100,0,0,0,0,제주특별자치도,제주시
281,오션스위츠 제주호텔,제주특별자치도 제주시 탑동해안로 74,B02,B0201,B02010100,0,0,0,0,제주특별자치도,제주시
282,오션스퀘어리조트,제주특별자치도 서귀포시 성산읍 환해장성로 667,B02,B0201,B02010500,1,0,1,1,제주특별자치도,서귀포시
283,오월의 푸른하늘,경기도 이천시 마장면 덕평로877번길 16,B02,B0201,B02010700,0,0,1,0,경기도,이천시
284,오피스제주 사계점,제주특별자치도 서귀포시 향교로 214,B02,B0201,B02010600,0,0,0,0,제주특별자치도,서귀포시
285,오헤브데이호텔,전북특별자치도 남원시 운봉읍 용산리,B02,B0201,B02010100,0,0,0,0,전북특별자치도,남원시
286,와이즈하우스1,서울특별시 마포구 월드컵북로6길 89-9,B02,B0201,B02011100,0,0,0,0,서울특별시,마포구
287,완산골게스트하우스,전북특별자치도 전주시 완산구 전주천서로 139 (동완산동),B02,B0201,B02011100,0,0,0,0,전북특별자치도,전주시
288,왕포리조텔,전북특별자치도 부안군 진서면 왕포길 30-12,B02,B0201,B02010900,0,0,1,0,전북특별자치도,부안군
289,용인 진펜션,경기도 용인시 처인구 이동읍 안터로45번길 24-8,B02,B0201,B02010700,0,0,1,0,경기도,용인시
290,우포생태촌 유스호스텔,경상남도 창녕군 이방면 우포2로 330,B02,B0201,B02010600,0,0,0,0,경상남도,창녕군
291,원주시티호텔,강원특별자치도 원주시 건강로 4 (반곡동),B02,B0201,B02010100,0,0,0,0,강원특별자치도,원주시
292,월문나인부띠크무인텔,경기도 화성시 팔탄면 월문리,B02,B0201,B02010100,1,0,1,0,경기도,화성시
293,월미도 다이아몬드호텔,인천광역시 중구 월미로 229,B02,B0201,B02010100,0,0,0,0,인천광역시,중구
294,월미도 해월관광호텔,인천광역시 중구 월미로260번길 8,B02,B0201,B02010100,0,0,0,0,인천광역시,중구
295,월암종택(김호장군고택),경상북도 경주시 식혜골길 35,B02,B0201,B02011600,0,0,1,1,경상북도,경주시
296,웨스턴 코업호텔&레지던스,서울특별시 중구 을지로 228 (을지로5가),B02,B0201,B02010900,0,0,0,0,서울특별시,중구
297,웨스트레이븐호텔,경기도 시흥시 옥터로 3,B02,B0201,B02010100,0,0,0,1,경기도,시흥시
298,웰리힐리파크 유스호스텔,강원특별자치도 횡성군 둔내면 고원로 451,B02,B0201,B02010600,0,0,0,0,강원특별자치도,횡성군
299,웰호텔,전라남도 목포시 비파로116번길 6-2,B02,B0201,B02010100,0,0,0,0,전라남도,목포시
300,유로파라텔,서울특별시 구로구 새말로18길 142,B02,B0201,B02010900,0,0,0,0,서울특별시,구로구
301,유어스호텔,제주특별자치도 서귀포시 천제연로178번길 21 (중문동),B02,B0201,B02010100,1,0,1,1,제주특별자치도,서귀포시
302,유준당 바이 버틀러리,서울특별시 종로구 계동4길 10-4 (계동),B02,B0201,B02011600,0,0,0,1,서울특별시,종로구
