,Unnamed: 0_x,name,혼자,액티비티,자연,힐링,Unnamed: 0_y,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
0,0,12월의왈츠펜션,0.5414829850196838,0.7121514678001404,0.6680589914321899,0.5926492810249329,0,강원특별자치도 평창군 대관령면 차항길 162-34,B02,B0201,B02010700,0,0,0,1,강원특별자치도,평창군
1,1,133파티룸 한옥스테이점,0.5225118517875671,0.6688725531101227,0.6225854754447937,0.586509907245636,1,경기도 수원시 팔달구 정조로795번길 10 (팔달로2가),B02,B0201,B02011600,0,0,0,1,경기도,수원시
2,2,24게스트하우스 경희대점,0.513794669508934,0.6881051778793335,0.6387496650218963,0.5907166004180908,2,"18, Hoegi-ro 29-gil, Dongdaemun-gu, Seoul",B02,B0201,B02011100,0,0,0,0,"18,",Hoegi-ro
3,3,24게스트하우스 서울역점,0.5381475299596786,0.6659930229187012,0.6605551481246948,0.6126978039741516,3,서울특별시 용산구 후암로57길 41,B02,B0201,B02010900,0,0,0,0,서울특별시,용산구
4,4,2월 호텔 더시그니처 동성로점,0.5558671802282333,0.6778685510158539,0.6713420331478119,0.6294744372367859,4,대구광역시 중구 동일동,B02,B0201,B02010100,0,0,0,1,대구광역시,중구
5,5,B-STAY 부천호텔,0.5786276414990426,0.5913631796836853,0.6304073989391327,0.6605132699012757,5,경기도 부천시 길주로 131,B02,B0201,B02010100,0,0,0,0,경기도,부천시
6,6,BK호텔제주,0.6093393236398696,0.707494705915451,0.7068019092082978,0.6806075215339661,6,제주특별자치도 서귀포시 칠십리로91번길 12 (서귀동),B02,B0201,B02010100,0,0,1,0,제주특별자치도,서귀포시
7,7,Dune45호텔,0.6123589873313904,0.6384519934654236,0.7370209097862244,0.8674167394638062,7,경기도 수원시 팔달구 권광로175번길 31-4,B02,B0201,B02010900,0,0,0,0,경기도,수원시
8,8,H호텔 세종시티,0.5904275894165039,0.64446662068367,0.6821774899959564,0.7073506295681,8,충청북도 청주시 흥덕구 오송생명로 178,B02,B0201,B02010100,0,0,1,0,충청북도,청주시
9,9,K-그랜드 호스텔 강남 1(K-GRAND HOSTEL GANGNAM1),0.5258470565080643,0.6350826352834702,0.6238860011100769,0.5855859518051147,9,서울특별시 강남구 강남대로112길 11,B02,B0201,B02011100,0,0,0,0,서울특별시,강남구
10,10,MJ리조트,0.5828108668327332,0.6991630673408509,0.6690319836139679,0.6117863595485687,10,제주특별자치도 제주시 구좌읍 해맞이해안로 1651,B02,B0201,B02010500,1,0,1,1,제주특별자치도,제주시
11,11,Nu Motel(엔유모텔),0.6278740366299947,0.6947473088900248,0.6888540188471476,0.635523279507955,11,서울특별시 송파구 올림픽로10길 8,B02,B0201,B02010900,0,0,1,0,서울특별시,송파구
12,12,SL호텔 강릉,0.5808367013931275,0.7122899234294892,0.6883038938045501,0.6432151973247529,12,강원특별자치도 강릉시 주문진읍 주문로 59,B02,B0201,B02010100,0,0,0,0,강원특별자치도,강릉시
13,13,V온천모텔,0.559184131026268,0.668590646982193,0.6899470210075378,0.7180062294006347,13,울산광역시 울주군 상북면 알프스온천2길 10,B02,B0201,B02010900,0,0,1,0,울산광역시,울주군
14,14,pine view,0.5251140528255038,0.7058156132698059,0.6477954652574327,0.6208444701300727,14,경기도 수원시 영통구 동수원로 432,B02,B0201,B02011100,1,0,1,1,경기도,수원시
15,15,갈모봉 힐링스테이,0.3123279958963394,0.4066636661688487,0.400363137324651,0.446106066306432,15,경상남도 고성군 고성읍 이당5길 149-21,B02,B0201,B02010700,0,0,1,0,경상남도,고성군
16,16,강가의성,0.5869552493095398,0.7385803461074829,0.7031646370887756,0.6419201493263245,16,강원특별자치도 홍천군 북방면 굴지강변로 281,B02,B0201,B02010700,0,0,1,0,강원특별자치도,홍천군
17,17,강릉 지중해펜션,0.6512937545776367,0.7055076360702515,0.7236267924308777,0.6740647554397583,17,강원특별자치도 강릉시 사천면 해안로 904-22,B02,B0201,B02011000,0,0,0,1,강원특별자치도,강릉시
18,18,게스트하우스 리좀,0.5304054532732282,0.6904098732130868,0.6392522283962795,0.5881384525980268,18,경상남도 창원시 마산합포구 동서북14길 24,B02,B0201,B02011100,0,0,0,0,경상남도,창원시
19,19,경기전 연가,0.5684551894664764,0.696195145448049,0.6799028780725267,0.6296659972932603,19,전북특별자치도 전주시 완산구 어진길 82-6,B02,B0201,B02011600,0,0,1,0,전북특별자치도,전주시
20,20,경주 교동한옥집,0.5494739214579264,0.7032738129297892,0.6731117367744446,0.6255946159362793,20,경상북도 경주시 천원안길 21-6,B02,B0201,B02011600,0,0,1,1,경상북도,경주시
21,21,경주황룡유스호스텔,0.458433598279953,0.519518256187439,0.5463992804288864,0.5388413071632385,21,경상북도 경주시 불국신택지6길 9,B02,B0201,B02010600,0,0,0,0,경상북도,경주시
22,22,경포우성펜션,0.5756907284259796,0.7258252918720245,0.6893416225910187,0.6136384904384613,22,강원특별자치도 강릉시 경포로463번안길 9-3,B02,B0201,B02010700,1,0,1,0,강원특별자치도,강릉시
23,23,계곡과소나무 펜션,0.5522285103797913,0.5926418900489807,0.6534947752952576,0.7456172108650208,23,경기도 포천시 일동면 무리울길 283,B02,B0201,B02010700,0,0,0,0,경기도,포천시
24,24,고망난돌민박,0.5869984686374664,0.6944891512393951,0.6809838593006134,0.6437055826187134,24,제주특별자치도 서귀포시 성산읍 일주동로 5464,B02,B0201,B02010700,0,0,1,0,제주특별자치도,서귀포시
25,25,고성이씨 탑동종택,0.6203293651342392,0.7011501491069794,0.6814001053571701,0.6084422916173935,25,경상북도 안동시 임청각길 103,B02,B0201,B02011600,0,0,0,0,경상북도,안동시
26,26,고창 선운산 유스호스텔,0.551058566570282,0.6419906139373779,0.6478729963302612,0.5965535283088684,26,전북특별자치도 고창군 아산면 선운사로 158-36,B02,B0201,B02010600,1,0,0,1,전북특별자치도,고창군
27,27,골든리버호텔,0.5282355159521103,0.6631640285253525,0.6360827565193177,0.6058194667100907,27,경기도 광명시 소하로92번길 6-9 (소하동),B02,B0201,B02010100,0,0,0,0,경기도,광명시
28,28,골든서울호텔,0.5034441858530044,0.6418649196624756,0.6126195669174195,0.5912259519100189,28,서울특별시 강서구 공항대로 663 (염창동),B02,B0201,B02010100,0,0,0,0,서울특별시,강서구
29,29,골든튤립에버 용인호텔,0.5260368257761001,0.7009681344032288,0.66291543841362,0.602906197309494,29,경기도 용인시 처인구 포곡읍 전대로78번길 19-2,B02,B0201,B02010100,0,0,0,0,경기도,용인시
30,30,광명JS부티크호텔,0.5162124007940292,0.6501951158046723,0.6530378878116607,0.6484841167926788,30,경기도 광명시 오리로854번길 16-18 (철산동),B02,B0201,B02010100,0,0,0,0,경기도,광명시
31,31,광주 아우라호텔,0.5906305074691772,0.7025530695915222,0.678610336780548,0.6270947575569152,31,광주광역시 광산구 송정로1번길 28,B02,B0201,B02010100,0,0,0,1,광주광역시,광산구
32,32,구례 자연드림파크 휴펜션,0.5739633083343506,0.6438751518726349,0.6641854226589203,0.6908256649971009,32,전라남도 구례군 용방면 용산로 107-66,B02,B0201,B02010900,1,0,0,0,전라남도,구례군
33,33,그래비티 서울 판교 오토그래프 컬렉션,0.5383891135454177,0.7194897890090942,0.667806762456894,0.6010629653930664,33,경기도 성남시 분당구 판교역로146번길 2 그래비티 타워,B02,B0201,B02010100,0,0,0,0,경기도,성남시
34,34,그랜드 머큐어 앰배서더 창원(구 풀만 앰배서더 창원),0.5792108714580536,0.7123668253421783,0.6878327131271362,0.6059389173984527,34,경상남도 창원시 성산구 원이대로 332,B02,B0201,B02010100,0,0,0,0,경상남도,창원시
35,35,그랜드 인투라온 호텔 정선,0.540670245885849,0.6882833003997803,0.6651802241802216,0.6279729157686234,35,강원특별자치도 정선군 사북읍 사북리 354-32,B02,B0201,B02010100,0,0,0,0,강원특별자치도,정선군
36,36,그랜드 인투라온호텔 정선,0.540670245885849,0.6882833003997803,0.6651802241802216,0.6279729157686234,36,강원특별자치도 정선군 사북읍 지장천로 583,B02,B0201,B02010900,0,0,0,0,강원특별자치도,정선군
37,37,그랜드메르호텔제주,0.5268843829631805,0.7042897880077362,0.6605985820293426,0.5946401596069336,37,제주특별자치도 서귀포시 논짓물로 45 (하예동),B02,B0201,B02010100,1,0,1,1,제주특별자치도,서귀포시
38,38,그린하이츠모텔,0.4998156726360321,0.5396731495857239,0.5824097361829546,0.6661443147394392,38,경기도 파주시 월롱면 한태말길 4,B02,B0201,B02010900,0,0,0,0,경기도,파주시
39,39,그림속풍경 펜션,0.6200914978981018,0.7251144647598267,0.6980836987495422,0.6135215163230896,39,충청남도 태안군 남면 진산1길 277-115,B02,B0201,B02010700,0,0,0,1,충청남도,태안군
40,40,금강평 민박,0.5203372597694397,0.5762824594974518,0.5965850472450256,0.6669651329517364,40,강원특별자치도 평창군 봉평면 흥정계곡길 374-9,B02,B0201,B02010700,0,0,1,0,강원특별자치도,평창군
41,41,기헌고택,0.6428418159484863,0.6727920174598694,0.674637496471405,0.5926854610443115,41,경상북도 봉화군 법전면 경체정길 18,B02,B0201,B02011600,0,0,0,0,경상북도,봉화군
42,42,김천파크 관광호텔,0.3737458416393825,0.5189329896654401,0.5039317224706922,0.5566290446690151,42,경상북도 김천시 대항면 황학동길 35-23,B02,B0201,B02010100,0,0,0,0,경상북도,김천시
43,43,김호장군고택(경주 월암종택),0.5436428586641947,0.631498987476031,0.6085274070501328,0.5630931258201599,43,경상북도 경주시 식혜골길 35,B02,B0201,B02011600,0,0,0,1,경상북도,경주시
44,44,까사델아야,0.5171203434467315,0.6494125366210938,0.6102433443069458,0.5563638865947723,44,강원특별자치도 고성군 토성면 아야진해변길 19,B02,B0201,B02010700,1,0,1,1,강원특별자치도,고성군
45,45,나비호스텔,0.536822509765625,0.6368234694004059,0.6061968505382538,0.5993655562400818,45,서울특별시 마포구 양화로 177-1,B02,B0201,B02011100,0,0,1,0,서울특별시,마포구
46,46,나인브릭호텔,0.5069908320903778,0.6606282353401184,0.639772355556488,0.6097647309303283,46,서울특별시 마포구 홍익로5길 32 나인브릭호텔,B02,B0201,B02010100,0,0,0,0,서울특별시,마포구
47,47,나인브릿지콘도,0.332362413406372,0.305722564458847,0.2737926542758941,0.342292845249176,47,제주특별자치도 서귀포시 안덕면 광평로 34-156,B02,B0201,B02010500,0,0,0,0,제주특별자치도,서귀포시
48,48,나인스파빌,0.5730863273143768,0.7117465913295746,0.6815672218799591,0.6623118042945861,48,제주특별자치도 제주시 애월읍 하광로 518,B02,B0201,B02010900,1,0,1,0,제주특별자치도,제주시
49,49,나인트리호텔 동대문,0.5344268679618835,0.6599801540374756,0.666418480873108,0.6664527297019959,49,서울특별시 중구 을지로 224 (을지로5가),B02,B0201,B02010100,0,0,1,0,서울특별시,중구
50,50,낙산디그니티호텔,0.5730597734451294,0.7156190693378448,0.670346611738205,0.6273996949195861,50,강원특별자치도 양양군 양양읍 일출로 159-5,B02,B0201,B02010100,0,0,0,1,강원특별자치도,양양군
51,51,남산하이드아웃,0.2782902419567108,0.4131240248680115,0.3921250104904175,0.4875892996788025,51,서울특별시 중구 퇴계로18길 67-9 (남산동2가),B02,B0201,B02011100,0,0,0,0,서울특별시,중구
52,52,넘버25 수원화성행궁점,0.5228631317615509,0.6129427045583725,0.6215398699045181,0.6184603750705719,52,경기도 수원시 팔달구 정조로810번길 20,B02,B0201,B02010900,0,0,0,0,경기도,수원시
53,53,노떼 라 미아 호텔,0.541684353351593,0.6826105773448944,0.6855565965175628,0.6769572257995605,53,부산광역시 동구 대영로 265,B02,B0201,B02010900,0,0,0,0,부산광역시,동구
54,54,노블리온호텔,0.4768017143011093,0.5691038191318512,0.5639038532972336,0.5460811167955398,54,경상북도 포항시 남구 희망대로659번길 20,B02,B0201,B02010100,0,0,1,0,경상북도,포항시
55,55,노을담은뜨락,0.5503712445497513,0.7145600914955139,0.6793117642402648,0.6150478780269623,55,제주특별자치도 서귀포시 대정읍 노을해안로 416,B02,B0201,B02010700,1,0,1,0,제주특별자치도,서귀포시
56,56,뉴 동해 관광호텔,0.4939350485801697,0.6407815992832184,0.5959723055362701,0.547881418466568,56,강원특별자치도 동해시 평릉길 1,B02,B0201,B02010100,0,0,0,0,강원특별자치도,동해시
57,57,달빛의 속삭임,0.5959739238023758,0.7069112479686737,0.6908878147602081,0.6332209765911102,57,경상남도 고성군 하이면 자란만로 767-17,B02,B0201,B02010700,0,0,0,0,경상남도,고성군
58,58,당진시티호텔(CITY HOTEL),0.5457251131534576,0.6465991884469986,0.6544540524482727,0.6716866344213486,58,충청남도 당진시 수청동,B02,B0201,B02010900,0,0,0,0,충청남도,당진시
59,59,닿다 개울가애,0.5954356789588928,0.7543421983718872,0.7646389603614807,0.776400089263916,59,경상북도 안동시 평화5길 62-8 (평화동),B02,B0201,B02011600,1,0,0,0,경상북도,안동시
60,60,대관령그린필드펜션,0.5696231305599213,0.7142554104328156,0.6748281598091126,0.6217077374458313,60,강원특별자치도 평창군 대관령면 차항길 192-77,B02,B0201,B02010700,0,0,0,0,강원특별자치도,평창군
61,61,대궐파크,0.4030034627233232,0.5189682074955532,0.5179502708571297,0.5736948720046452,61,강원특별자치도 속초시 부월1길 38,B02,B0201,B02010900,0,0,0,0,강원특별자치도,속초시
62,62,대명관광호텔,0.5575826317071915,0.6814819157123566,0.6797345340251922,0.6369610071182251,62,강원특별자치도 철원군 서면 와수로181번길 15,B02,B0201,B02010900,1,0,0,1,강원특별자치도,철원군
63,63,대부도호텔마리나,0.550421592593193,0.7103899538516998,0.6806482613086701,0.6312480747699738,63,경기도 안산시 단원구 사근여길 5 대부도관광호텔,B02,B0201,B02010100,1,0,1,1,경기도,안산시
64,64,대전나무호텔,0.5409810096025467,0.6661953151226043,0.6699552297592163,0.6394741892814636,64,대전광역시 유성구 온천서로 30-6 (봉명동),B02,B0201,B02010100,0,0,1,0,대전광역시,유성구
65,65,대천놀러와펜션,0.5699483036994935,0.691952359676361,0.6758338570594787,0.6620451748371124,65,충청남도 보령시 고잠2길 16-10,B02,B0201,B02010700,0,1,0,0,충청남도,보령시
66,66,더 온새미로 펜션,0.5469936460256577,0.6781366765499115,0.6608616948127747,0.6096081793308258,66,경상북도 봉화군 소천면 소천로 1239-52,B02,B0201,B02010700,0,0,0,0,경상북도,봉화군
67,67,더낙산호텔,0.5264802724123001,0.6998125851154328,0.6722618639469147,0.6297596573829651,67,강원특별자치도 양양군 강현면 해맞이길 18,B02,B0201,B02010100,1,0,1,0,강원특별자치도,양양군
68,68,더리버에스 풀빌라(The River. S),0.5697093456983566,0.6632940411567688,0.6601694822311401,0.6733402073383331,68,충청북도 청주시 상당구 옥화2길 13-29,B02,B0201,B02011000,0,0,0,0,충청북도,청주시
69,69,더리센츠호텔 동대문,0.4434989631175995,0.5549385905265808,0.5511353135108947,0.6000042021274566,69,서울특별시 동대문구 천호대로 383 (장안동),B02,B0201,B02010100,0,0,1,0,서울특별시,동대문구
70,70,더스테이센추리호텔,0.5669557273387908,0.6753498017787933,0.6932668507099151,0.7386133134365082,70,제주특별자치도 제주시 애월읍 일주서로 7113,B02,B0201,B02010100,1,0,1,0,제주특별자치도,제주시
71,71,더스테이호텔 낭만 태전점,0.5221018105745315,0.666994720697403,0.644535118341446,0.6306540429592132,71,대구광역시 북구 학정로9길 12 (태전동),B02,B0201,B02010900,0,0,0,0,대구광역시,북구
72,72,더위트도고(더위트도고콘도),0.5681925147771836,0.6328594893217087,0.6763068497180938,0.6672438710927964,72,충청남도 아산시 도고면 기곡로62번길 6-8,B02,B0201,B02010500,1,0,1,1,충청남도,아산시
73,73,더펫텔프리미엄스위트,0.5588362514972687,0.7167677998542785,0.6848856389522553,0.6335737049579621,73,부산광역시 해운대구 해운대해변로197번길 12,B02,B0201,B02010900,0,0,0,0,부산광역시,해운대구
74,74,더홍씨호텔 강릉,0.5780712306499481,0.7028935194015503,0.6635924279689789,0.6050625562667846,74,강원특별자치도 강릉시 교동광장로100번길 8 (교동),B02,B0201,B02010100,0,0,0,0,강원특별자치도,강릉시
75,75,덕산스포텔,0.5014010071754456,0.5847281316916147,0.5506419241428375,0.6020194292068481,75,경기도 화성시 봉담읍 덕리,B02,B0201,B02010100,0,0,0,0,경기도,화성시
76,76,덕여재,0.5722844998041788,0.6978793839613596,0.6899370153745016,0.6311725874741873,76,경상북도 안동시 풍천면 하회남촌길 56,B02,B0201,B02011600,1,0,0,0,경상북도,안동시
77,77,덴바스타 테마 키즈호텔,0.5813606381416321,0.7061716616153717,0.6790238916873932,0.6272793233394622,77,경상남도 김해시 인제로 545-20,B02,B0201,B02010900,0,0,0,0,경상남도,김해시
78,78,도노 1796 호텔,0.5526978999376297,0.6941708207130433,0.6653175055980682,0.5987073242664337,78,경기도 수원시 팔달구 신풍로 68,B02,B0201,B02010100,0,0,0,0,경기도,수원시
79,79,도르가관광호스텔,0.563168978691101,0.6314830899238586,0.6307775139808655,0.6342041909694671,79,경상남도 통영시 새터길 74-9,B02,B0201,B02011100,0,0,1,1,경상남도,통영시
80,80,도야거제가족호텔,0.5658030927181243,0.7086635112762452,0.6883649051189422,0.6378838062286377,80,경상남도 거제시 일운면 거제대로 2244,B02,B0201,B02010500,1,0,1,0,경상남도,거제시
81,81,돈내코힐 리조트,0.5629408359527588,0.6406262040138244,0.643882155418396,0.6096110582351685,81,제주특별자치도 서귀포시 돈내코로 180,B02,B0201,B02011100,1,0,0,1,제주특별자치도,서귀포시
82,82,돌핀스모텔,0.4202466964721679,0.5209399223327636,0.5207885921001434,0.5698759138584137,82,경상북도 포항시 북구 해안로 57,B02,B0201,B02010900,0,0,1,0,경상북도,포항시
83,83,동머리펜션,0.2840208113193512,0.3718688637018204,0.3796960860490799,0.4536928236484527,83,경상남도 통영시 욕지면 동두길 15,B02,B0201,B02010700,0,0,0,0,경상남도,통영시
84,84,동방관광호텔,0.5368435919284821,0.6631505846977234,0.650000250339508,0.6548172473907471,84,경상남도 진주시 논개길 103,B02,B0201,B02010100,0,0,1,1,경상남도,진주시
85,85,동방모텔,0.4872299015522003,0.5829960972070694,0.6016809999942779,0.6330646187067032,85,강원특별자치도 영월군 영월읍 단종로 3-1,B02,B0201,B02010900,0,0,0,1,강원특별자치도,영월군
86,86,동화킴스관광호텔,0.2782902419567108,0.4131240248680115,0.3921250104904175,0.4875892996788025,86,서울특별시 종로구 평창문화로 136,B02,B0201,B02010100,0,0,0,0,서울특별시,종로구
87,87,드어반관광호텔,0.5291830509901047,0.6059195786714554,0.6090475797653199,0.6159864157438278,87,서울특별시 강서구 곰달래로24길 35,B02,B0201,B02010100,0,0,0,0,서울특별시,강서구
88,88,디 엠프레스 호텔,0.5874034523963928,0.6585299700498581,0.6785731792449952,0.7022352278232574,88,대전광역시 서구 한밭대로570번길 29-20,B02,B0201,B02010900,0,0,1,1,대전광역시,서구
89,89,라마다 앙코르 바이윈덤 부산역 호텔,0.5335099816322326,0.6792370617389679,0.6623700737953186,0.5980464279651642,89,부산광역시 동구 중앙대로196번길 10 부산역라마다앙코르호텔,B02,B0201,B02010900,0,0,1,1,부산광역시,동구
90,90,라마다앙코르 바이윈덤 김포한강호텔,0.5546564877033233,0.7194859683513641,0.684777957201004,0.614404308795929,90,경기도 김포시 아라육로152번길 169,B02,B0201,B02010100,0,0,1,0,경기도,김포시
91,91,라마다호텔&스위트평창,0.5559514999389649,0.7082707524299622,0.6815863132476807,0.6316595435142517,91,강원특별자치도 평창군 대관령면 오목길 107,B02,B0201,B02010100,0,0,1,0,강원특별자치도,평창군
92,92,라베르 관광호텔,0.5305731028318406,0.6185613691806793,0.6401668071746827,0.6136919736862183,92,경상남도 통영시 도남로 257-21,B02,B0201,B02010100,1,0,1,0,경상남도,통영시
93,93,라비치호텔,0.4417499780654907,0.4856902360916137,0.5086328268051148,0.5682503134012222,93,전북특별자치도 군산시 비응남로 36,B02,B0201,B02010900,0,0,0,0,전북특별자치도,군산시
94,94,라온 on 37,0.4801582098007202,0.6147241294384003,0.5718096154076713,0.568661208663668,94,경상남도 통영시 남포2길 37 (도남동),B02,B0201,B02011100,0,0,0,1,경상남도,통영시
95,95,라이즈오토그래프컬렉션,0.5487270593643189,0.7071539700031281,0.6520285844802857,0.612276417016983,95,서울특별시 마포구 양화로 130 라이즈호텔,B02,B0201,B02010100,0,0,0,0,서울특별시,마포구
96,96,람사르 운곡습지 유스호스텔,0.618496584892273,0.6873279929161071,0.7167465090751648,0.6608367562294006,96,전북특별자치도 고창군 운곡로 91 고창군 람사르 운곡습지 유스호스텔,B02,B0201,B02010600,0,0,0,0,전북특별자치도,고창군
97,97,랜딩관 제주신화월드 호텔 앤 리조트,0.552834102511406,0.6929332673549652,0.6501304805278778,0.6097609043121338,97,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,B02,B0201,B02010100,0,0,0,0,제주특별자치도,서귀포시
98,98,럭셔리관광호텔(오산),0.4121189074856894,0.4946576527186802,0.502562654869897,0.5857824087142944,98,경기도 오산시 경기대로 231,B02,B0201,B02010100,0,0,0,0,경기도,오산시
99,99,레스케이프 호텔 (L’Escape Hotel),0.5658039450645447,0.7122034192085266,0.6567893028259277,0.6107853055000305,99,서울특별시 중구 퇴계로 67,B02,B0201,B02010100,0,0,0,0,서울특별시,중구
100,100,레이크45호텔,0.5219470471143722,0.5865730166435241,0.5912118196487427,0.6426035284996032,100,전라남도 나주시 배멧3길 5-4 (빛가람동),B02,B0201,B02010900,0,0,0,0,전라남도,나주시
101,101,레이크베이호스텔,0.564889520406723,0.7129176616668701,0.6836776196956634,0.641355711221695,101,경기도 고양시 일산동구 정발산로 15 드림월드빌딩,B02,B0201,B02010100,0,0,0,0,경기도,고양시
102,102,로니관광호텔,0.4931079655885696,0.6377900779247284,0.6219079196453094,0.5947277963161468,102,전북특별자치도 전주시 완산구 전주객사4길 74-50 (고사동),B02,B0201,B02010900,0,0,0,1,전북특별자치도,전주시
103,103,로사나부티크호텔,0.4930713474750519,0.6332089304924011,0.5951259970664978,0.5503274917602539,103,서울특별시 송파구 삼학사로 98 (석촌동),B02,B0201,B02010900,0,0,1,0,서울특별시,송파구
104,104,로제토호텔,0.5353697657585144,0.6554813504219055,0.6442788362503051,0.6065492033958435,104,경기도 포천시 소흘읍 민락로 632,B02,B0201,B02010900,0,0,0,0,경기도,포천시
105,105,롯데시티호텔 김포공항,0.5444058895111084,0.6953502297401428,0.6794175505638123,0.6259446620941163,105,서울특별시 강서구 하늘길 38,B02,B0201,B02010100,0,0,0,0,서울특별시,강서구
106,106,롯데호텔 L7 강남,0.5115732759237289,0.6155191898345947,0.627726572751999,0.597391813993454,106,서울특별시 강남구 테헤란로 415,B02,B0201,B02010100,0,0,0,0,서울특별시,강남구
107,107,롯데호텔 L7 명동,0.6061098247766494,0.6846717536449433,0.6987054705619812,0.7261725425720215,107,서울특별시 중구 퇴계로 137,B02,B0201,B02010100,1,0,1,0,서울특별시,중구
108,108,롯지벨로세앙,0.5452302932739258,0.6901277720928192,0.6706219553947449,0.6356874108314514,108,충청남도 태안군 이원면 원이로 2088-20,B02,B0201,B02010700,1,0,1,0,충청남도,태안군
109,109,룩소르 호텔,0.4498187489807606,0.5598688907921314,0.5631932355463505,0.5877719447016716,109,경기도 고양시 일산서구 강성로 253,B02,B0201,B02010900,0,0,0,1,경기도,고양시
110,110,리디자인호텔,0.4813536375761032,0.6049488842487335,0.5911523163318634,0.5523444831371307,110,경기도 용인시 기흥구 동백3로11번길 43,B02,B0201,B02010900,1,0,0,1,경기도,용인시
111,111,리버사이드호텔(보령),0.5827025562524796,0.6485466241836548,0.7025950431823731,0.7832931220531464,111,충청남도 보령시 천변북길 87 (대천동),B02,B0201,B02010900,0,0,0,0,충청남도,보령시
112,112,리베라모텔(태백),0.4609598129987716,0.6037998497486115,0.5884845614433288,0.5908652693033218,112,강원특별자치도 태백시 고원로 87,B02,B0201,B02010900,0,0,1,0,강원특별자치도,태백시
113,113,리브라이프 호텔,0.5888828366994858,0.6563780009746552,0.6785305559635162,0.6916669428348541,113,경기도 시흥시 중심상가1길 25,B02,B0201,B02010100,1,0,1,0,경기도,시흥시
114,114,리우오션 레지던스,0.5016898542642594,0.5783925086259842,0.5951821804046631,0.6460482269525528,114,경상남도 거제시 일운면 옥림리,B02,B0201,B02010100,0,0,0,0,경상남도,거제시
115,115,리츠프라자호텔,0.5082778781652451,0.6472232162952423,0.6241586387157441,0.5836683928966522,115,전북특별자치도 군산시 한밭안길 30,B02,B0201,B02010100,0,0,0,0,전북특별자치도,군산시
116,116,리치다이아몬드호텔,0.5356408417224884,0.6140825092792511,0.6272589445114136,0.6236615777015686,116,서울특별시 강북구 삼양로 500-18,B02,B0201,B02010100,0,0,1,0,서울특별시,강북구
117,117,리치스테이호텔,0.5651851654052734,0.6949312448501587,0.664895361661911,0.6405144810676575,117,경기도 평택시 고덕중앙2로 77-6 리치타워,B02,B0201,B02010100,0,0,0,0,경기도,평택시
118,118,마레보 비치호텔,0.4921376913785934,0.6063546776771546,0.5968688666820526,0.5904585719108582,118,제주특별자치도 제주시 곽지1길 23 마레보비치호텔,B02,B0201,B02010100,0,0,0,0,제주특별자치도,제주시
119,119,마스터스관광호텔,0.3896464904149373,0.4882333477338155,0.5070903102556864,0.6141984462738037,119,광주광역시 서구 상무연하로 46,B02,B0201,B02010100,0,0,0,0,광주광역시,서구
120,120,맑은물리조트,0.578621169924736,0.6724611937999725,0.6825405299663544,0.6539966285228729,120,강원특별자치도 인제군 기린면 내린천로 4723,B02,B0201,B02010500,0,0,1,0,강원특별자치도,인제군
121,121,망경주,0.4104984551668167,0.5423158258199692,0.5025951862335205,0.5674447268247604,121,경상남도 진주시 망진산길4번길 7-2 (망경동),B02,B0201,B02010700,0,0,0,0,경상남도,진주시
122,122,머큐어 앰배서더 서울 홍대,0.5418774962425232,0.6281322330236435,0.6269442081451416,0.6361565500497818,122,서울특별시 마포구 양화로 144 MERCURE 앰배서더 HOTEL 홍대,B02,B0201,B02010100,0,0,0,0,서울특별시,마포구
123,123,머큐어앰배서더 제주,0.5627279192209244,0.6889450967311859,0.6546550750732422,0.6245246469974518,123,제주특별자치도 서귀포시 한창로 365,B02,B0201,B02010100,0,0,0,0,제주특별자치도,서귀포시
124,124,메리어트관 제주신화월드 호텔 앤 리조트,0.5617794781923294,0.7082992851734161,0.6675026118755341,0.6256415545940399,124,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,B02,B0201,B02010100,0,0,0,0,제주특별자치도,서귀포시
125,125,메리엘호텔,0.5942478984594345,0.6568371951580048,0.6712452530860901,0.6594470202922821,125,경기도 용인시 기흥구 신정로 235 (신갈동),B02,B0201,B02010100,0,0,0,0,경기도,용인시
126,126,메이페어 리겔,0.566647469997406,0.6778234498841422,0.6562436819076538,0.5899110947336469,126,강원특별자치도 평창군 봉평면 안흥동길 70-85,B02,B0201,B02010700,0,0,1,1,강원특별자치도,평창군
127,127,메이플레이스 호텔 서울 동대문,0.5419897705316543,0.6266875773668289,0.6356167584657669,0.6609277993440628,127,서울특별시 종로구 율곡로 179,B02,B0201,B02010100,0,0,0,0,서울특별시,종로구
128,128,모비딕 모텔,0.6305893361568451,0.6453049182891846,0.6403184235095978,0.6002228856086731,128,강원특별자치도 양양군 현남면 남애안길 22,B02,B0201,B02010900,0,0,0,0,강원특별자치도,양양군
129,129,무척산관광예술원,0.5544454038143158,0.7076322615146637,0.6648358583450318,0.6154356062412262,129,경상남도 김해시 생림면 안양로358번길 38,B02,B0201,B02011600,1,0,0,1,경상남도,김해시
130,130,물소리새소리(양평),0.5574955672025681,0.7209211230278015,0.6680538654327393,0.6141540586948395,130,경기도 양평군 서종면 무드리2길 57-1,B02,B0201,B02010700,0,0,1,0,경기도,양평군
