,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
355,네파 현대송도,"젊은 남자 직원분 너무 친절하세요❤️
갈때마다 추천도 잘해주시고 짱짱!!
안경쓴 남자분 너무 왕 친절하셔요!!!
어머님이 너무 맘에 들어하셨어요 ㅋㅋ
어머님이 남자분이 너무 인상도 좋고 싹싹하시다고 ㅋㅋㅋ 너무 기분좋은 쇼핑이었습니다!!

좋아요
친절하고 스타일에 맞게 추천해줬어요
오랫만에 쇼핑하고 왔어요
종류가 다양해요!!
등산가방 구매했어요!!
쏘쏘
네파에서 숏패딩 합리적인가격으로 잘샀어요.
직원분들 친절해요!
친절해요😊
굿",추천 직원 종류 스타일 만 짱짱 때 등산 구매 가방 어머님 남자 쇼핑 맘 기분 인상 직원 굿 가방 구매 파 합리 가격 숏패딩 왕 안경 남자 굿 직원 구매,X,X,X,O,"인천광역시 연수구 송도국제대로 123, 현대프리미엄 아울렛 송도점",A04,A0401,A04011000
356,네파키즈 롯데동부산,"동부산에서 쇼핑좀 했네요.
애기들 옷이 모여있어서 좋아요.
아울렛인데 너무비쌈
좋아요
친절해서 좋았어요
좋아요
가방이 이뻐요. 
아이가 옷을 편하게 입는 브랜드입니다
굿
네파 신발 편하고 좋아요
직원분도 친절해요

좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 
좋아요",옷 아이 신발 직원 파 굿 브랜드 가방 아울렛 애기 아울렛 가방 옷 애기 부산 쇼핑 좀 브랜드 파 굿 좀 쇼핑 부산 애기 옷 아울렛 가방 브랜드 굿 직원,X,X,X,X,"부산광역시 기장군 기장읍 기장해안로 147, 2층(롯데몰 동부산점)",A04,A0401,A04011000
357,네파키즈 롯데이천,"굿
등산 할때 신고 갑니다
가방 삿어요 ㅋㅋ 
신학기 여아 책가방 구입하러 다녀왔습니다. 세심하고도 자세한 설명 덕분에 어린이가 픽한 올 신상 가방입니다. 세상 반짝반짝 합니다.ㅋ
좀 크긴 하지만 겨울 따뜻하게 잘보낼듯 
추위 물러가게
굿
.
가성비좋은 간절기자켓 좋은가격에 구입했어요~!
굿
굿",가방 픽 설명 세심 신상 덕분 어린이 굿 세상 추위 굿 책가방 여 때 등산 학기 겨울 좀 세상 추위 구입 가격 간절 비 자켓 가성 굿 가방 신고 삿어,X,X,O,O,경기도 이천시 호법면 프리미엄아울렛로 177-76,A04,A0401,A04011000
358,네파키즈 현대동대문,"예뻐요
친절해요
친절한 직원분 덕분에 패딩 잘 사왔어요~이월상품이라 가격도 좋았고요~
좋ㅇㅏ요
좋아요~~
굿
친절하심
^^
굿
굿",굿 패딩 직원 이월 요 덕분 심 가격 상품 패딩 이월 직원 요 심 가격 덕분 상품 굿 굿 상품 가격 심 덕분 요 이월 직원 패딩,X,X,X,X,서울특별시 중구 장충단로13길 20,A04,A0401,A04011000
359,네파현대목동점,"좋아요
맘에 들어요~♡
.
ㅈㅇ
#네파#현대목동백화점
#현대백화점#목동#네파",맘 목동 백화점 파 현대 맘 백화점 현대 파 목동 목동 현대 파 백화점 맘,X,X,X,X,서울특별시 양천구 목동동로257,A04,A0401,A04011000
360,노비스 롯데백화점 에비뉴엘 월드타워점,"좋아요
굿
몇일전 지나가다가 샘플 향을 맡고 오늘 다시가서 구입했어요. 향이 너무 좋아요~
롯데직원이라서 할인 받았어요!
굿

음료도 맛있고 케익도 맛나요~
밥 먹고 디저트 먹기 좋은 곳인 것 같아요!
.
굿
좋아요",향 굿 오늘 일전 샘플 구입 직원 롯데 할인 케익 굿 할인 롯데 직원 향 구입 샘플 일전 오늘 요 굿 먹기 요 음료 밥 맛 것 곳 디저트 케익,X,X,X,X,서울특별시 송파구 올림픽로 300¸ 3층,A04,A0401,A04011000
361,노스비치 (North Beach),",
👍 👍 
정말 노스비치 직윈분들 너무 친절해요
정말 너무친절해서 구매하고싶은마음이 듭니다.제품도 너무훌륭하고  저는제품에 문제가 있어서 2주만에 방문했는데 너무친절하게 새제품으로 교환도 해주시고 as는 믿고사셔도 될것같네요   진짜대박입니다
좋아요
친절합니다 
굿
굿
.
좋아요
오늘도 예쁜 가죽 제품을 구매했어요^^",구매 오늘 가죽 제품 정말 굿 노스 주 방문 마음 구매 제품 오늘 가죽 노스 저 해주시 주 듭니 진짜 제품 굿 정말 비치 직윈 진짜 대박 문제 듭니 저,X,X,X,X,서울특별시 용산구 이태원로 171,A04,A0401,A04010600
362,노스페이스 도봉산점,"이 옷 샀습니다 
가볍고 편합니다
사이즈를 잘못줘서 며칠뒤 택배로 받았습니다 
엄청 친절해요
눕시 굿.
좋아요.굿!.감사 합니다.
굿
아내 등산화 하나 장만하고 등산 잘 갔다왔습니다~! 매우 만족스러운 구매입니다~! 

사장님인지 직원인지 모르겠으나 급히 퇴근하고 마감시간 쯤 갔는데도 불구하고 친절하게 안내해주셔서 정말 감사했습니다! 대박나세요! 
노페 좋아요 😀 
아쉽지만 다음기회에 구매할게요 
다양하고 좋아요
매장이 깨끗하고 친절해요
할인도 많이 해주세요. 👍 
좋아요",굿 감사 매우 퇴근 정말 시간 안내 쯤 구매 장만 구매 할인 다음 기회 노페 매장 매우 굿 이 옷 굿 등산 불구 사장 마감 직원 쯤 안내 시간 정말,X,X,X,O,서울특별시 도봉구 도봉산길 77,A04,A0401,A04011000
363,노스페이스 롯데광교,"가성비 좋고 멋져요
친절해요!
패딩 수선 맡겼는데 친절하게 응대해 주셔서 감사했습니다.
득템했어요~♡
😀😀😀😀
굿
바람막이 구매하러 갔는데 종류도 다양하고 가격도 괜찮네요
굿
친절하세요:)
아이 패딩 2개 사왔어요
작년에 큰아이 패딩 이쪽에서 
샀는데
1년 입었더니 너무 괜찮아서
작은아이꺼 사러 왔어요
노스는 저도 등산복 애정하고
특징이 오래 입어도 변질이 덜 한 것 같더라고요.
",패딩 굿 종류 가격 애정 구매 작년 특징 쪽 아이 가성 비 패딩 수선 응대 개 바람막이 등산 것 작년 응대 수선 패딩 비 가성 굿 것 덜 변질 노스,X,X,O,O,경기도 수원시 영통구 도청로 10,A04,A0401,A04011000
364,노스페이스 롯데광명,"직원분 친절하시고 주차등록도 잘해주시고 옷도 잘샀네요.
s사이즈보다 m사이즈로 조금 박시하게입을려구 샀는데 좋아요
굿
친절해요 
좋아요
굿!
친절하게 잘 응대 해주십니다
상품은 다양한듯 하면서도 없는 것이 있어요
좋은 옷
좋아요 
솔직히 노스 뇌없는 중고딩과 그것들을 낳은 뇌없는 부모 덕에 먹고사는 브랜드 아닌가요? 같은 가격대로 비교하면 타브랜드 구스다운의 품질이 월등하다는 것은 우리집 개도 아는 사실. 특히 롯데광명점 노스는 진정성이 없음. 판매하는 알바 아줌마들 느낌은 나 몇 건만 하면 알바비 챙겨 집 간다는 느낌이랄까? 그리고 계산하는 남자는 친절은 이미 개밥에 말아먹었고 빨리 돈내고 꺼지라는 투. 봉투에 옷이 들어가지도 않는데 그게 내 알바냐는 식으로 판매하고 있음 반품하러 가면 아예 인사도 안함. 손님만 아니면 한 대 칠 분위기임. 여기 가본 사람은 내가 무슨 말 하는지 모두 공감할 거임. 
노페 다운재킷 구매",사이즈 굿 친절 돈 계산 개밥 투 남자 구 조금 브랜드 뇌 것 다운 노스 옷 상품 부모 응대 덕 알바 판매 느낌 옷 내 집 안함 인사 봉투 그게,X,X,X,X,경기도 광명시 일직로 17,A04,A0401,A04011000
365,노스페이스 롯데기흥,"중학생아들 아침저녁으로 입을 바람막이를 샀어요.
계산하는데 할인상품이라 얘기해주고
환불안된다고도 말해주네요
좋아요
행사해서 저렴하게 구입했어요

사장님 친절하세요^^
가격대비 옷 종류가 이뻐요
아이옷을 작년보다 저렴하게 잘 샀어요
굿
굿
아이 책가방 할인 많이해서 좋네요~
...
굿",굿 아이 옷 입 아들 바람막이 저녁 아침 중학생 할인 굿 할인 아이 옷 얘기 책가방 종류 구입 말 행사 중학생 아침 아들 저녁 바람막이 입 굿 옷 할인 아이,X,X,X,X,경기도 용인시 기흥구 신고매로 124,A04,A0401,A04011000
366,노스페이스 롯데남악,"굿
ㅎㅎㅎㅎ
굿
굿
좋와요
굿
친절해요♡
싸게 잘 구입했네요
친절하고 좋아요
매장넓고
직원분친절하시고
무엇보다제품이머말할것도없죠",굿 직원 구입 제품 요 매장 무엇 머말 매장 머말 무엇 구입 직원 제품 요 굿 굿 머말 무엇 매장 요 제품 구입 직원,X,X,X,X,"전라남도 무안군 삼향읍 남악로162번길 80(남악리), 2층",A04,A0401,A04011000
367,노스페이스 롯데동부산,"남편 츄리닝 샀어요 ㅎㅎㅎ
세일하길래 득템했어요 
좋아요
종류가다양해요
세일할때 반바지 구매했습니다
친절해요
좋아요
좋은
굿
예전보다 많이저렴해졌네요",때 종류 굿 남편 일 세 츄리닝 예전 득템 구매 반바지 일 예전 구매 세 득템 츄리닝 굿 남편 종류 때 츄리닝 남편 득템 종류 구매 굿 세 예전 반바지,X,X,X,X,부산광역시 기장군 기장해안로 147,A04,A0401,A04011000
368,노스페이스 롯데몰군산,"굿
.
예쁜 직원분이 주인의식을 갖고 고객을 응대하는 모습에 반했습니다. 제가 멀리서 살지만 아웃도어 구매할 일 있으면 여기로 방문해서 구매하겠습니다. 매우매우매우 군더더기 없이 친절하십니다. 강추합니다.^^*
굿
가방이 예쁘요.
대학 새내기 가방 득템
옷이가벼워요마음에들어요
굿
조아요
굿
영화를 보려고 롯데몰 군산점에 들렀다가

전국에 재고가 몇 없는 플리스 이어머프 비니의 재고 확인차 겸사겸사 들른 노스페이스 롯데몰 군산점!!!

얼마전 구매할 수 없었던 모자를 구매하고

내가 두번째 사고 강력추천 하여 고민중이던 테크샷을
친구에게 선물하기로 마음 먹고 주소를 보내달라고 했다.

카드기계에 카드를 꽂고 나오는 헤프닝이 있었지만
직원분이 챙겨놔주셔서 잘 찾아왔다.
감사합니다 :) 

친구에게서 온 사진
빅샷 보다 용량은 조금 크고 무겁다고 직원분들은 말씀하시지만,

들었을 때의 무게감이
테크샷 수납력과 디자인의 디테일에 밀려
크게 무겁다는 생각은 잘 안든다.
오히려 양 옆의 포켓도 망사 제질이 아니어서 더 튼튼해보이고, 칸이없다ㅠㅠ

매우만족!!! 노스페이스는 근본이지 :)
번성하세요~ :)",구매 친구 직원 수납 말씀 온 생각 때 디테일 디자인 매우 직원 더 질 양 칸 보이 옆 망사 오히려 굿 점 재고 카드 롯데 군산 가방 노스페이스 마음 차,X,X,X,X,"전북특별자치도 군산시 조촌로 130, 2층",A04,A0401,A04011000
369,노스페이스 롯데부여,"초록색 티 입은 긴머리여자분 인상 쓰면서 쳐다도 안보고 대답하고 계속 짜증 내서 기분만 망쳤네요 그나마 스태프 머리묶은 여자분 친절해서 카라티 두개 사고 나옴
좋아요
시원한 반바지 사서 좋아요!
사이즈 다양한 편이고 텐트행사장에서 구매했지만 나름 제품 종류가 많았음
행사최고!!!
굿ㅇ
 .
여직원분
너무 불친절해서 깜짝놀랐어요ᆢ
내돈주고 물건사러 갔다가 너무 불쾌했습니다
과한친절을 요구하는게 아닌데 할도리는 해야하는게 아닌가요? 말투 툭툭거리면서 물건보는데 엉망을 해놨다고 화를 내니 어이가 없었습니다
친절교육 안하나요?
넘 예쁜 옷 왕창 샀아요^_^
여자아이 봄잠바 잘샀어요",행사 나름 텐트 최고 구매 편이 제품 사이즈 종류 여자아이 티 여자 초록색 카라 기분 짜증 사고 머리 인상 스태프 물건 친절 면서 교육 거리 말투 화 엉망 어이 툭툭,X,X,X,X,충청남도 부여군 부여군 규암면 합정리 172,A04,A0401,A04011000
370,노스페이스 롯데서울역,"좋아요!
좋은가격에 잘샀어요

적당한 가격에 겟했습니다!
굿
모자구입. 좋아요
좋아요
행사할때 가서 득템 !
매장 넓어요
재고 있어서 전화 후 방문했습니다
서울역에 위치해있어서 돌아갈때 구경하기 딱임
생각보다 너무 싸게 구입 직원도 친절",구입 모자 굿 때 직원 득템 후 행사 겟 구경 때 매장 방문 친절 서울역 위치 재고 구입 생각 전화 가격 겟 행사 득템 때 구입 굿 모자 친절 재고,X,X,X,X,서울특별시 용산구 한강대로 405,A04,A0401,A04011000
371,노스페이스 롯데율하,"굿
할인해서 좋은제품 저렴하게 잘 샀어요
예쁜게 많아요
좋아요 
계절에 구애받지 않고 쇼핑하기 좋아요~
세일해서 저렴하게 구매했어요 감사합니다 좋아요~
보틀가방 득템했어요ㅡ친절해요
굿
저희집 꼬맹이 초등학교 입학준비로 가방샀어요. 매장마다 돌아다녀봤는데 글리터있고 보조가방까지해서 이가격은 노스페이스뿐이네요. 무엇보다 아이가 너무마음에들어서 픽했어요. 인터넷으로찾아보니 다품절이더라구요. 내구성도 좋고 예쁜가방 겟했습니다.
사이즈없어 찾아 헤맸는데 여기 다양하게 있네요. 
평일이라 편하게 구매했어요.",무엇 픽했어 마음 아이 구성 겟 평일 구매 가방 인터넷 가방 굿 구매 일해 초등학교 보틀 제품 입학 계절 쇼핑 여기 사이즈 인터넷 품절 가방 구매 평일 굿 구성 겟,X,X,X,X,대구광역시 동구 안심로 80,A04,A0401,A04011000
372,노스페이스 롯데청주,"종류가 다양하고 많아요
저렴하고 제품 다양하고 친절함
한 치수 큰 트레킹화가 불편해서 고민끝에 매장에 전화.
깔창을 깔고 신는 방법이 있다는 직원분의 안내로 구매.
쿠션감이 굿!
친절하신 직원분님.
고맙습니다.
종류도 다양하니 쇼핑하기 조아요
신학기가방 사왔어요^^
굿
세일해서 티셔츠 잔뜩 구매했어요.
ㄱㄱㄱ
조카 초등가방 선물해줬어요
좋아요 
종류가 다양하고 많아요
저렴하고 제품 다양하고 친절함
한 치수 큰 트레킹화가 불편해서 고민끝에 매장에 전화.
깔창을 깔고 신는 방법이 있다는 직원분의 안내로 구매.
쿠션감이 굿!
친절하신 직원분님.
고맙습니다.
종류도 다양하니 쇼핑하기 조아요
신학기가방 사왔어요^^
굿
세일해서 티셔츠 잔뜩 구매했어요.
ㄱㄱㄱ
조카 초등가방 선물해줬어요
좋아요 ",굿 가방 구매 종류 쇼핑 잔뜩 티셔츠 학기 일해 분 직원 안내 깔창 방법 감 쿠션 구매 굿 분 종류 선물 초등 조카 고민 치수 전화 화가 트레킹 제품 매장,X,X,X,X,충청북도 청주시 흥덕구 2순환로 1004 3층,A04,A0401,A04011000
373,노스페이스 롯데청주,"종류가 다양하고 많아요
저렴하고 제품 다양하고 친절함
한 치수 큰 트레킹화가 불편해서 고민끝에 매장에 전화.
깔창을 깔고 신는 방법이 있다는 직원분의 안내로 구매.
쿠션감이 굿!
친절하신 직원분님.
고맙습니다.
종류도 다양하니 쇼핑하기 조아요
신학기가방 사왔어요^^
굿
세일해서 티셔츠 잔뜩 구매했어요.
ㄱㄱㄱ
조카 초등가방 선물해줬어요
좋아요 
종류가 다양하고 많아요
저렴하고 제품 다양하고 친절함
한 치수 큰 트레킹화가 불편해서 고민끝에 매장에 전화.
깔창을 깔고 신는 방법이 있다는 직원분의 안내로 구매.
쿠션감이 굿!
친절하신 직원분님.
고맙습니다.
종류도 다양하니 쇼핑하기 조아요
신학기가방 사왔어요^^
굿
세일해서 티셔츠 잔뜩 구매했어요.
ㄱㄱㄱ
조카 초등가방 선물해줬어요
좋아요 ",굿 가방 구매 종류 쇼핑 잔뜩 티셔츠 학기 일해 분 직원 안내 깔창 방법 감 쿠션 구매 굿 분 종류 선물 초등 조카 고민 치수 전화 화가 트레킹 제품 매장,X,X,X,X,"충청북도 청주시 흥덕구 2순환로 1004, 3층 (비하동)",A04,A0401,A04011000
