,name,rate,review
10878,에잇세컨즈 현대시티몰 가든파이브점,,주차하기편해요
10879,에잇세컨즈 현대시티몰 가든파이브점,,굳
10880,에잇세컨즈 현대시티몰 가든파이브점,,굿
10881,에피그램코엑스점,,"선물용 화분 구경 하러 방문 했어요.
커피도 판매 하시고 자그마한 화분 판매도 함께 하시더라고요. 가격이 저렴 한 것 보다는 희귀템이 많네요. 사장님도 친절 하시고 좋아요"
10882,에피그램코엑스점,,"코엑스 전시전 왔다가 들렸는데 커피 맛이 좋네요.
매장안이 성탄절이 느껴지듯 아주 예쁘게 꾸몄습니다.
사장님 친절하시고 가성비도 좋아 구경하다 지친 몸을 
쉬어 가기에 너무 좋은 카페입니다.
"
10883,에피그램코엑스점,,"분위기 좋고 아늑해요.
별마당 바로 옆이라 찾기쉬워요"
10884,에피그램코엑스점,,가격이 저렴한데 상품은 좋아요
10885,에피그램코엑스점,,꽃 사러 올때마다 용과 오렌지를 마시는데 신선해요 :) 
10886,에피그램코엑스점,,"조화인지 모르고 샀는데 그래도 나름 예뻐서 위안 삼았어요...
근데 저게 4만원인 것도 놀랐는데 4만원짜리 조화 상태가...먼지 쌓여있고...돈 너무 아까워요ㅜㅜ
아무리 조화라지만 관리는 해야되는거 아닌가요. 싼 가격도 아닌데ㅜㅜ"
10887,에피그램코엑스점,,분위기도 좋고 커피가 맛있습니다!
10888,에피그램코엑스점,,:)
10889,에피그램코엑스점,,굿
10890,에피그램코엑스점,,:)
10891,엔소유 두타,,종류가 다양해요:)
10892,엔소유 두타,,옛날 생각나서 들러본 두타몰 맘에 드는 라운드티셔츠 두장 고르니까 8만원이 넘어서 조금 놀랐던...
10893,엔소유 두타,,아이가 좋아하네요
10894,엔소유 두타,,친절해요
10895,엔소유 두타,,급하게 샀는데 품질이 좋고 맘에들어요
10896,엔소유 두타,,친절하시고 옷감도 좋아요!
10897,엔소유 두타,,친절하셨어요
10898,엔소유 두타,,예뻐요 
10899,엔소유 두타,,커플T
10900,엔소유 두타,,좋아요 
10901,엘레강스 NC불광점,,"구두수선한거 찾으러  NC아울렛  갔다가
이벤트몰에서 득템했오요
3만원 2만원, 가방 2개에 총 5만원 ㅋㅋㅋ"
10902,엘레강스 NC불광점,,좋은상품 저렴하게 살수있어서 좋아요~
10903,엘레강스 NC불광점,,굿~~~~^^
10904,엘레강스 NC불광점,,예쁜 디자인이 많아요
10905,엘레강스 NC불광점,,굿
10906,엘레강스 NC불광점,,좋아요 
10907,엘레강스 NC불광점,,좋은제품 저렴하게 구매할수 있어 좋습니다
10908,엘레강스 NC불광점,,굿
10909,엘레강스 NC불광점,,예쁜가방이랑 지갑이 많아요 
10910,엘레강스 NC불광점,,.
10911,엘레강스뉴코아아울렛울산,,좋아요 
10912,엘레강스뉴코아아울렛울산,,좋아요 
10913,엘레강스뉴코아아울렛울산,,가격착해요
10914,엘레강스뉴코아아울렛울산,,디자인이 좋아요!
10915,엘레강스뉴코아아울렛울산,,좋아요
10916,엘레강스뉴코아아울렛울산,,
10917,엘레강스뉴코아아울렛울산,,가성비 좋은 가방 구입했어요
10918,엘레강스뉴코아아울렛울산,,좋아요
10919,엘레강스뉴코아아울렛울산,,굿
10920,엘레강스뉴코아아울렛울산,,굿
10921,엘씨디씨 서울(LCDC SEOUL),,Lcdc 1층에 이터널유 팝업 매장이 있더라구요 구매했는데 왕친절 직원분덕에 기분좋게 귀요미 장갑 선물용 하나 내꼬하나 구입 ! 🩷🫧🫧🤭
10922,엘씨디씨 서울(LCDC SEOUL),,
10923,엘씨디씨 서울(LCDC SEOUL),,아기자기한 다이어리 소품샵
10924,엘씨디씨 서울(LCDC SEOUL),,"셀렉트 마우어에서 그릇샀어요!
빈티지 그릇들이라 넘 이쁘네용"
10925,엘씨디씨 서울(LCDC SEOUL),,"LCDC 들려서 그릇 샀어요 :)
빈티지 그릇 3개 샀는데 다 맘에 들어요!"
10926,엘씨디씨 서울(LCDC SEOUL),,친구 선물 고르러 갔는데 예쁘고 아기자기한게 많아서 구경하기에도 좋았어요! 
10927,엘씨디씨 서울(LCDC SEOUL),,"LE CONTE DES CONTES ‘이야기 속의 이야기’ 이름이 인상적인 성수동 핫플 LCDC 1층 카페 이페메라. 무슨 뜻인가 찾아보니 수명이 아주 짧은 것, 잠깐 쓰고 버리는 것이라는 뜻의 단어란다. 우편엽서, 우표 등이 전시 되어있다. 수명이 짧고 곧 버려질 것들이라니 왠지 슬퍼지는 의외의 뜻. 누가 말했던가 삶은 유한하기 때문에 아름답다고"
10928,엘씨디씨 서울(LCDC SEOUL),,구경거리 많아서 좋아요
10929,엘씨디씨 서울(LCDC SEOUL),,화투구입 ㅋㅋ이쁩니다
10930,엘씨디씨 서울(LCDC SEOUL),,어린이날 선물 고르러 갔는데 마린컨셉 옷뿐만 아니라 카라멜 쿠키 초콜렛까지 너무 귀여워요ㅠㅜ 카드도 쓸수있게 색연필 한가득🌸🌼
10931,엘지베스트샵 강동 본점,,직원분이 상품 설명을 자세하게 잘해주셔서 구입 결정을 하는데 도움이 되었습니다
10932,엘지베스트샵 강동 본점,,물건이 다양하고 가격이 합리적이며 직원분들이 친절하게 제품에 대한 설명을 잘해주세요ㆍ엘지  제품을 계속 사용하고  있는데 앞으로도 엘지 구입할 예정ㆍ
10933,엘지베스트샵 강동 본점,,통돌이 세탁기 거름망 고무패킹이 빠져 찌꺼기들이 잘 걸러지지 않았어요. 소모품이라 새로 교체했어요.
10934,엘지베스트샵 강동 본점,,"김기환매니져님에게 청소기를 구매 했습니다^^
친전하시고 설명도 잘해주셔서 너무 좋았습니다"
10935,엘지베스트샵 강동 본점,,세탁기 거름망 구입. 회원가입되어 있어 할인가로 구입.
10936,엘지베스트샵 강동 본점,,"철용m
노트북 구경하러 왔다가
매니저님 설명 너무 잘해주셔서
그 자리에서 바로 구매했어요~
잘 쓰겠습니다♡"
10937,엘지베스트샵 강동 본점,,스타일러 구매했습니다. 부모님께서 상담을 잘해주셔서 구매하셨다고 하네요:) 명함에 김용우 선임님이시라고 적어져 있네요 ㅎㅎ 감사합니다!
10938,엘지베스트샵 강동 본점,,김기환매니저님께 올레드티비 구매했습니다
10939,엘지베스트샵 강동 본점,,굿
10940,엘지베스트샵 강동 본점,,굿
10941,엘지베스트샵 구로구청점,,"이주 저렴하고 합리적인 가격으로 제품구매했습니다.
다음에도 또 이용할 의향 있고 주변사람들에게
적극 추천하고싶습니다!!"
10942,엘지베스트샵 구로구청점,,"꼼꼼하게 확인해주셔서
좀더 저렴하게 안내해주심"
10943,엘지베스트샵 구로구청점,,"집이랑 가까워서 자주 이용하게 되었네요. 세탁기, 건조기, 이제 티비까지 구매완료. 제품이야 LG것이라 다들 좋다는 것 알고 있죠. 2번 방문에 귀찮게 설명해달라해도 친철하게 해주신 정대윤 매니저님이 강추해요. 좋은 상품 잘 쓸게요."
10944,엘지베스트샵 구로구청점,," 제품설명 자세히 듣고 싶어서 방문했는데,
설명 자세하게 해주시고 견적도 요청하는 대로 여러각도에서 다양하게 내주셔서 좋았어요."
10945,엘지베스트샵 구로구청점,,"설명이 친절하고 불필요한 설명이 없어요. 사은품도 풍부하고, 분위기도 조용하고 조아요!! 정대윤 매니저님 감사합니다!!"
10946,엘지베스트샵 구로구청점,,"노트북 💻구매 겸 방문했어요🙇🏻‍♀️
정대윤 매니저님께서 친절하게 설명해주시고,
용도에 맞게 추천 해주셔서 기분좋게 구매했습니당.
(사은품도 넉넉하게 챙겨주셨어요.감사합니다🙂)
웨딩&이사 이벤트도 진행중이라 가전 구매하실분들 강추드려요😊"
10947,엘지베스트샵 구로구청점,,"오늘 아들 노트북사러 방문했는데 친절한상담과 많은이야기들 합리적은 가격도 제시해주셔셔 감사했어요
저희 담당해주셨던 정대윤매니저님 넘친절하셔셔 기분도좋았습니다  가전필요할때 꼭 재방문할게요"
10948,엘지베스트샵 구로구청점,,"이번에 새로 입주예정이라 가전제품보러 김포한강점들러서 정대윤매니저님께 제품 잘 구매하였습니다
여러 곳 비교했는데 혜택이 제일 좋았습니다^^"
10949,엘지베스트샵 구로구청점,,"작년에 이사할때도 여기서 구매 했는데 오늘도 구매 했어요^^ 노트북 살려고 생각하고 있어서 매장으로 구경하러 갔다가 마침 행사를 하고 있었네요.
노트북 종류가 많아 물어 보니 자세하게 설명도 해주시고 친절하게 대답해주셔서 기분 좋게사고 왔어요😃
정대윤 매니저님 감사해요~~^^"
10950,엘지베스트샵 구로구청점,,친절하게 대해주셔서 잘 봤습니다
10951,엘지베스트샵 남동구청점,,남동구청점 방문 다른곳 돌아보다 너무 친절해서 구매까지 하고 갑니다~
10952,엘지베스트샵 남동구청점,,"강은정 명예대명장님
잘해주셔써 감사합니다
간석점. 오픈행사 많이 되더라구요
추천강력추천🤗🤗"
10953,엘지베스트샵 남동구청점,,남동구청점에서 김선국매니저에 친절한 상담으로  제품 기분좋게 구매하고 갑니다 .
10954,엘지베스트샵 남동구청점,,"너무 잘해주셔서  빵커피 사들고가고싶네요
강은정씨 고마워요"
10955,엘지베스트샵 남동구청점,,"남동구청점 방문 김선국 매니저
친절한 상담듣고 구매하고 갑니다."
10956,엘지베스트샵 남동구청점,,친절한설명 너무좋았어요  합리적인가격에 잘구매했습니다!!''
10957,엘지베스트샵 남동구청점,,황현수 매니저님이 세탁기 친절하게 상담해주셔서 구매했습니다 ^^
10958,엘지베스트샵 남동구청점,,친절하게 상담해주셔서 구매했습니다 감사합니다
10959,엘지베스트샵 남동구청점,,"너무 잘 설명해 주시네요
감사합니다"
10960,엘지베스트샵 남동구청점,,남동구청점 베스트샵 방문 냉동고 상담 너무 잘해주셔서 여러가지 제품 다양하게  구매하였습니다.
10961,엘지베스트샵 남수원 본점,,"공기청정기 구독하면서 밥솥도 구매했어요
김수연매니저한테 상담 받았습니다 ^^"
10962,엘지베스트샵 남수원 본점,,김수연 매니저한테 안내받고 구매했습니다~😊
10963,엘지베스트샵 남수원 본점,,김병관매니저님한태 구매했어요~
10964,엘지베스트샵 남수원 본점,,제품설명 잘듣고  구매 잘했어요
10965,엘지베스트샵 남수원 본점,,"북수원자이 입주하면서 김수연 매니저께
제품구매했어요^^"
10966,엘지베스트샵 남수원 본점,,남수원본점에서 세탁기를 김수연씨에게 구매했습니다!!!
10967,엘지베스트샵 남수원 본점,,아이폰15플러스 베스트샵 남수원본점 박병화매니저에게 할인받아서 구매했어요.^^
10968,엘지베스트샵 남수원 본점,,"김수연 매니저님
친절하게
매장에 없는 냉동고 안내해줘서 잘샀어요"
10969,엘지베스트샵 남수원 본점,,김수연 매니저가 딱맞는 싸고 좋은 A9 추천해주셔서 잘샀습니다^^
10970,엘지베스트샵 남수원 본점,,"홍은찬매니저님
안내잘받곷구매했습니다

"
10971,엘지베스트샵 노원 본점,,13미니 파격적인 혜택으로 구매했습니다 가격과 매니저님 친절한상담 만족입니다
10972,엘지베스트샵 노원 본점,,"혼수 하면서 혜택 받아서 구매 잘 했습니다. 
모두 친절하시고 서비스 정말 좋아요^^"
10973,엘지베스트샵 노원 본점,,"세탁기,쿠첸밥솥 구매하고 추가 혜택으로 아이폰12 에서 아이폰15로 교체까지 저렴하게 잘 구매했어요"
10974,엘지베스트샵 노원 본점,,"아이폰은 처음이라, 많이 고민햇는데
매니저님께서 친절하고 자세하게
설명해 주셔서 너무 만족합니다.
덕분에 좋은제품 잘 사고 갑니다."
10975,엘지베스트샵 노원 본점,,"에어컨 구매하러 와서 아이폰도 바꿨어요
친절한 안내 감사합니다👍"
10976,엘지베스트샵 노원 본점,,"부모님 따라서 왔다가 뜻밖에 득템! 직원분들도 너무너무 친절하시고 매장도 크고 깔끔합니다.  
매장 위치도 딱 좋고 여러가지로 완벽해요!!"
10977,엘지베스트샵 노원 본점,,너무 친절하시구 가격 너무 좋아요 😍
10978,엘지베스트샵 노원 본점,,"친절한 응대 서비스 너무 감사드립니다.
안심하고 두 개째 구매했습니다!"
10979,엘지베스트샵 노원 본점,,"에어컨 구매하면서 아이폰까지 득템했어요~~ 
직원분들도 친절하시고 너무 좋아요 
노원본점으로 가전구매하러 오세요 ^^ "
10980,엘지베스트샵 노원 본점,,직원분이 친절하시고 빨리 갸통해 주셔서 너무 편했어요.
10981,엘지베스트샵 대화점,,심정수 매니저님에게 구매했어요
10982,엘지베스트샵 대화점,,심정수 매니저랑 상담했어요
10983,엘지베스트샵 대화점,,심정수매니저님한테 상담밭았어요
10984,엘지베스트샵 대화점,,너무 잘 구매했어요
10985,엘지베스트샵 대화점,,"다른곳도 상담받아보고 간건데, 친절하고 깔끔하게 설명해주셔서 바로 구매했습니다 이달의 친절사원~^^"
10986,엘지베스트샵 대화점,,에어컨 구매했습니다! 설명해주신 차선민 매니저님 엄청 친절하셨어요! 궁금한 것들 잘 알려주시고 굿굿👍👍 에어컨과 챙겨주신 사은품 잘 쓰겠습니다❤️
10987,엘지베스트샵 대화점,,설명 자세하고 친절하게 해주시네요. 혜택도 좋고 편안히 상담할수있어서 다음에도 이용할것같습니다. 
10988,엘지베스트샵 대화점,,잘 구매 했습니다^^
10989,엘지베스트샵 대화점,,너무 친절하세요 너무 잘 구매했어요
10990,엘지베스트샵 대화점,,"차선민  매니저님 한테 잘구매했습니다ㅎㅎ
너무너무 친절하세요🥰"
10991,엘지베스트샵 발안점,,김규호매니저님께 제습기 사갑니다
10992,엘지베스트샵 발안점,,김규호매니저님께 청소기 안내 잘 받고 구매하고갑니다
10993,엘지베스트샵 발안점,,메니저분이 너무 친절하게 잘해주셔서 바로구매했어요^^
10994,엘지베스트샵 발안점,,매니저님도 너무 친절하십니다~ 설명도 자세하게 해주시고 서비스도 챙겨주시고 너무 좋아요~~ 오실일이 있으시면 참고하세요!
10995,엘지베스트샵 발안점,,주황매니저 고마워요
10996,엘지베스트샵 발안점,,김규호매니저님께 밥솥잘구매하고갑니다
10997,엘지베스트샵 발안점,,김규호매니저님께 친절히 노트북 구매하고갑니다
10998,엘지베스트샵 발안점,,친절한 상담 감사합니다! 기분 좋게 구매했어요ㅎㅎㅎ
10999,엘지베스트샵 발안점,,"친절하고 꼼꼼하게 설명해주시고 매장도 넓고 깨끗하니 좋아요 ! 제품 잘 구매하고 갑니당
"
11000,엘지베스트샵 발안점,,건조기사려고 갔는데  조관모매니저님의 친절하신 설명듣고 바로 구매결정했어요~덕분에 고민없이 잘샀어요 !챙겨주신 사은품도 잘쓸게용
11001,엘지베스트샵 별내점,,"아쉽게도 찾는 가전 제품은 없었지만, LG전자 베스트샵 별내점 송두영 선임님이 편안하게 구경하다 갈 수 있게 도움주셔서 좋았습니다. 덕분에 충분히 구경하다 나왔고 가전 제품 비교하는데 많은 도움이 되었습니다. 감사합니다."
11002,엘지베스트샵 별내점,,굳
11003,엘지베스트샵 별내점,,"8월에 상담받고 다른매장 비교했는데 제일친절하게 상담해줘서 다시찾아와서 구매했어요
추석맞이 할인중이라 8월보다 할인도많이받았어요
김진오매니저 감사해요^^"
11004,엘지베스트샵 별내점,,"김진오 매니저 친절해요
강추!!!"
11005,엘지베스트샵 별내점,,"결혼 10년차가되니 가전을 하나씩 바꾸게되는데 가전구입 포인트 모아서 광파오븐 구입했네요~~ 포인트 덕분에 저렴하게 구입했네요~^^
설명해주신 영업사원도 매우친절 하시고 자세한 설명으로 이해도 쏙쏙 되었습니다.

신상 가전제품 구경하는 맛도 재미있고 마지막 배웅까지 감사드립니다."
11006,엘지베스트샵 별내점,,노트북 구매할때 너무 친절하시고 설명도 이해하기 쉽게 자세히 설명해주세요. 전자제품 구매할때 별내점으로 오세요! 리뷰이벤트로 꽃도 선물주시니까 구매하시고 꼭 리뷰이벤트도 작성해주세요. 친절하게 설명해주셔서 감사합니다.
11007,엘지베스트샵 별내점,,"7주년 오픈 이벤트  해서  저렴하게  세탁기  구입했어요~~~ 김진오주임님이  잘해주셨어요!!
대박나세요~~"
11008,엘지베스트샵 별내점,,"김진오 매니저님 덕분에 합리적인 가격으로 구입했어요~!!

넘넘 친절하세요~!! 감사합니다
"
11009,엘지베스트샵 별내점,,"도와주신 직원분이 너무 친절해서 기분좋게 쇼핑하고 갑니다! 
저희는 전시상품 별로 안 따져서 전시상품 안내받았는데 친절히 잘 설명해주셔서 금액도 아끼고 잘 샀어요~ 추천합니다! "
11010,엘지베스트샵 별내점,,김진오 애니저님   설명도 잘 해주시고 친절하세요.
11011,엘지베스트샵 불광 본점,,아이폰 행사 한다고 해서 저렴하게 잘 구매했습니다 ㅎㅎ 감사합니다 
11012,엘지베스트샵 불광 본점,,청소도구 샀습니다
11013,엘지베스트샵 불광 본점,,너무나 아이폰을 저렴하게 구매 한거 같아요 ㅎ 
11014,엘지베스트샵 불광 본점,,상품도 다양하고 이벤트도 많이해서 좋았어요. 이것저것 볼게 많아 시간도 오래걸리고 힘들었는데 이성주매니저님 친절히 잘응대해주셔서 감사합니다^^ 
11015,엘지베스트샵 불광 본점,,아이폰 행사한다고해서 방문했는데ㅎㅎ정말저렴하게 구매했네요ㅎ
11016,엘지베스트샵 불광 본점,,안내 잘받으며 구매도 잘 했습니다
11017,엘지베스트샵 불광 본점,,제품설명 보장범위를 잘 설명 해주셔서 감사했습니다 
11018,엘지베스트샵 불광 본점,,너무 친절하게 응대 해줬습니다 ㅎ 덕분에 할인가 아이폰 구매 했네요 ㅎㅎ
11019,엘지베스트샵 불광 본점,,"3월이 행사마지막달이라고 소식듣고 결합할인으로 혜택을보고구매를햇습니다 구독이 정말 좋은 정책이더라고요 
부담도없고 제품관리도되고"
11020,엘지베스트샵 불광 본점,,"워치하고 패드 문의 후 구매 했어요.
가격도 쿠팡보다 나은것같아요.
"
11021,엘지베스트샵 선부점,,"인덕션 오영진매니저에게 추천받고 잘구매했어요
배송 빨라요"
11022,엘지베스트샵 선부점,,"혼수 제품 오영진 매니저님에게 잘 설명듣고 구매했습니다
추천합니다"
11023,엘지베스트샵 선부점,,담당직원분이 친절하게 상담도 해주시고 매장도 너무 청결해서 좋아요
11024,엘지베스트샵 선부점,,"오영진 매니저님에게 설명듣고 잘샀습니다
추천합니다"
11025,엘지베스트샵 선부점,,"LG전자 휴대폰 바꾸러 오시면 무조건 💖성현님 💖찾으세요 !! !! ! 진짜 너무 너무 친절하시고 설명도 상세히
해주시네요🥹🥹🥹👍👍👍"
11026,엘지베스트샵 선부점,,"오영진 매니저님에게 티비잘샀어요

배송도 빠르네요  추천합니다"
11027,엘지베스트샵 선부점,,"아이패드 상품권 나가는 행사하내요
저렴하게 구매했어요 ㅎㅎ
진성현매니저님 추천합니다 !"
11028,엘지베스트샵 선부점,,"아이폰 저렴해요. 알아보러왔다가 행사중이어서
구매했어요 진성현직원분 친절해요"
11029,엘지베스트샵 선부점,,"애기꺼 아이폰 알아봣는데
베샵이제일저렴해서구매했어요
그리고 상담해주신 매니저님 친절해요ㅎ"
11030,엘지베스트샵 선부점,,제품 완전 좋네요~ 잘 쓰겠습니다.
11031,엘지베스트샵 시화점,,good
11032,엘지베스트샵 시화점,,Good
11033,엘지베스트샵 시화점,,"시화점에서 다양한 가전제품들을 구매했었고
친구 선물로 제품 알아보러 갔다가 때마침
행사 세일중이라서 잘 구매했습니다
키친타올 선물도 받고 멤버십 재등록도 했습니다"
11034,엘지베스트샵 시화점,,"노트북구매하러왓는데 직원분(문정호매니저니님)상담도친절하구요 ,다른상품구매의사있으면또다시방문하겠습니다"
11035,엘지베스트샵 시화점,,"모니터 친절하게 설명해 주셔서 구매 잘 했습니다~
감사합니다 ^^"
11036,엘지베스트샵 시화점,,"전재성매니저님께서 친절하게 응대해주시고,
제품에 대해서 자세히 설명해주셔셔 믿고 구매하게
되었네요. 다음에도 필요한거 있으면 여기 매장애서
구매할게요. 감사해요."
11037,엘지베스트샵 시화점,,"가족들과 식사 후
가볍게 들러서 신제품 냉장고 상담받아봤는데
지점장님이ㅜ정말 친절하시고, 설명 잘해주셔서
덥썩 구매했습니다."
11038,엘지베스트샵 시화점,,"필요한 소모품이 잘 비치되어 있고
멤버십 할인가도 적용해서 세일도 해주니
좋네요~"
11039,엘지베스트샵 시화점,,김민욱 매니저님 친절합니다
11040,엘지베스트샵 시화점,,"매장 친절하고 제품도 다양하게 있어요
추천드립니다"
11041,엘지베스트샵 신갈점,,"조현우매니저님한테 아이폰15 정말 저렴하게 구매해서 추가적으로 사은품도 많이받았습니다 
친절한 상담 감사합니다"
11042,엘지베스트샵 신갈점,,조현우매니저님에게 엘지전자 포인트로 혜택 제일 많이받고 구매했습니다 친절한 상담 감사합니다
11043,엘지베스트샵 신갈점,,"조현우매니저님에게 친절하고 저렴하게 구매해서 
너무만족합니다"
11044,엘지베스트샵 신갈점,,설명해주신 조현우 매니저님 덕분에 저렴하게 잘 구매했습니다. 매장은 주차장도 넓고 다양한 제품들이 잘 전시되어있습니다:)
11045,엘지베스트샵 신갈점,,"조현우메니져님
상세하고 새심하게 도움 주셔서 감사합니다~
전문성이 느껴져 신뢰가 가고 친절하게 응대해 주셔서 감사합니다 😀"
11046,엘지베스트샵 신갈점,,"조현우매니저님 정말 친절하시고 
저렴하게 구매해서 너무 좋아요 
가격적인 부분이 너무 좋아서 지인들한테 소개해주려구요"
11047,엘지베스트샵 신갈점,,조현우 메니저님 덕분에 최저가로 잘구매했습니다~ 아이폰은 베스트샵 왕강추합니다!!!♡
11048,엘지베스트샵 신갈점,,"행사 덕분에 원하는 아이폰을 바로 구매했어요.
친절하고 편안하게 설명해주셔서 좋았습니다
"
11049,엘지베스트샵 신갈점,,조현우 매니저님께 상담 받았는데 정말 친절하게 설명해주셔서 좋았습니다! 덕분에 구매도 잘 했습니다 감사합니다~!
11050,엘지베스트샵 신갈점,,"조현우 매니저님 친절하시고
자세하게 알려주셔서 정말 기분 좋게
구매하고 가요🥰
담에 또 사러 들리겠습니다ㅎㅎ"
11051,엘지베스트샵 양산북정점,,친절하고  배송도 빨라 좋아요
11052,엘지베스트샵 양산북정점,,배송도 빠르고 집 가까워 좋네요
11053,엘지베스트샵 양산북정점,,좋은 제픔 추천해주신 매니저님 감사합니다 
11054,엘지베스트샵 양산북정점,,배송이 빨라서 좋네요
11055,엘지베스트샵 양산북정점,,"시티점은 처음 방문해보는데 직원분도 친절하시고 매장도 깔끔하니 좋아요👍
자취생이라 최소한의 가격으로 원했는데 고객의 니즈에 맞게 최대한 할인되는제품들로 소개 해주셔서 합리적인 가격으로 구매했습니다! 
다음에 필요할때 또 방문 하겠습니다~"
11056,엘지베스트샵 양산북정점,,
11057,엘지베스트샵 양산북정점,,노트북 처음 구매하는데 잘 모르는 부분도 자세히 설명해주시고 좋았습니다.
11058,엘지베스트샵 양산북정점,,할인되는 제품도 많이 있고 잘 산것같습니다
11059,엘지베스트샵 양산북정점,,"처음 가봤는데 가격도 합리적이고 괜찮은것 같습니다
👍👍"
11060,엘지베스트샵 양산북정점,,소상공인 혜택도 있고 좋네요
11061,엘지베스트샵 양천 본점,,이영현 매니저님 만나서 아이폰 저렴하게 잘 구매했습니다~
11062,엘지베스트샵 양천 본점,,"냉장고 구매 너무 만족했습니다
소영호매니저 추천!!!"
11063,엘지베스트샵 양천 본점,,양천본점 방문해서 세탁기를 구매했습니다. 친절하게 어떤모델로 구매해야하는지 설명해주셔서 빠르게 결정할 수 있었습니다 ! 양천본점 방문 희망하시면 소영호매니저님 추천드립니다 !!!!!
11064,엘지베스트샵 양천 본점,,"이영현 매니저님 친절하게 도와주셨습니다.
아이폰 13미니 완전 저렴하게 잘 구매했어요!
"
11065,엘지베스트샵 양천 본점,,아이폰 구매 하려고 방문 했는데 덕분에 빠르게 구매했어요!! 그리고 이영현 매니저님 너무 친절하게 응대해주셔서 기분좋았습니다 ㅎㅎ
11066,엘지베스트샵 양천 본점,,"가전 보러왔다가 아이폰 싸게 샀어요~!
이영현매니저님 친절한 상담 감사합니다!
"
11067,엘지베스트샵 양천 본점,,
11068,엘지베스트샵 양천 본점,,아이폰 사러왔는데 직원분들이 친절하고 설명잘해주셔서 좋았습니다
11069,엘지베스트샵 양천 본점,,"양천본점에서 이영현 매니저님 만나서 아이폰 싸게 샀습니다!!
친절하고 자세한 설명 감사합니다.
다음에도 구매할게요~!!
"
11070,엘지베스트샵 양천 본점,,"신동진 매니점 에게 상담 받았습니다.
다니던 통신사 매장 보다 훨씬 친절 하시고 좋았습니다.
저희가족 폰 구매처를 옮길까봐요~^^"
11071,엘지베스트샵 제주이도점,,"애플워치 제품 구매로 방문했습니다. 바로 수령이 될 줄 알았는데, 본사에 물건을 주문해서 받는 식이라 시간은 다소 걸린대서 감안하고 구매한거지만, 늦어도 목요일에는 수령하실 수 있다고 안내해주셨습니다. 그런데 6일 정도 걸렸구요. 부득이하게 도착 안했다면 연락이라도 미리 주시면 좋았을거 같습니다. 

더군다나 금요일에 도착했다는 연락을 했고 저희가 확인 대답까지 하셨다고 했는데, 통화는 한적도 없고요. 구매할때 4만원 신세계 상품권을 준다고만 안내하여, 같이 받는 줄 알았는데 5월 말에 모바일로 지급이라고 물어보고 나서야 말씀 주셨네요. 애플 관련으로는 서비스가 매우 아쉬웠습니다. 직영 제품이 아니니만큼 애플 제품 판매를 하신다면 고객 서비스 차원에서 안내 부분은 개선이 필요할 것 같습니다. 
"
11072,엘지베스트샵 제주이도점,,친절해요 ! 드디어 폰을 바꿨습니다 😆
11073,엘지베스트샵 제주이도점,,1月5日开始的促销活动是徐经理再三提醒我的。那天买的新冰箱比网上的价格还便宜呢!我非常满意也很感谢👍今天上午按约定好的时间准时送货到位，也非常感谢两位亲切的售后服务人员👌你们也可以联系销售第一名的徐经理😄
11074,엘지베스트샵 제주이도점,,삼품이 다양해요
11075,엘지베스트샵 제주이도점,,"新开业的LG电孑商场正在促销活动，徐经理服务态度好，按我们的要求介绍合适的电子产品。周日买后周二上午就送货到家👍
听说明年1月份开始有冰箱促销活动，我还想买一台冰箱呢😊"
11076,엘지베스트샵 제주이도점,,너무 친절하게 신경써주셔서 마음놓고 구매했습니다! 공기청청기도 고민중인데 조만간 또 찾아갈거 같네요 🤭
11077,엘지베스트샵 제주이도점,,냉장고 구매했는데 엄청 친절하게 설명해주셔서 덕분에 좋은 제품 사게됐어요. 다음에 가전 구매할 때 재방문하겠습니다~
11078,엘지베스트샵 제주이도점,,이도점굉장히 친절해요  상담도잘해주네요
11079,엘지베스트샵 제주이도점,,티비고장으로 매장방문하여 합리적으로제품 구입잘하고가요!  제주이도점 강기봉매니저 찾아가세요^^
11080,엘지베스트샵 제주이도점,,소상공인 에어컨혜택 설명잘받고 구입잘하고가요ㅎㅎ 제주이도점 친절합니다 찾아가보세용^^♡
11081,엘칸토 롯데수원,,품질o
11082,엘칸토 롯데수원,,친절하시고 디자인 즇아여
11083,엘칸토 롯데수원,,신발 디자인 예쁘고 품질 좋아서 계속 엘칸토에서 사게 되는 것 같아요 ㅎㅎ 직원분도 친절하세요 :)
11084,엘칸토 롯데수원,,굿
11085,엘칸토 롯데수원,,아빠 샌들 샀는데 너무 좋아요♡
11086,엘칸토 롯데수원,,좋아요~
11087,엘칸토 롯데수원,,좋아요
11088,엘칸토 롯데수원,,신발 할인받아 잘 샀네요
11089,엘칸토 롯데수원,,👏👏👏
11090,엘칸토 롯데수원,,ㅎ
11091,엠씨건대스타시티,,친절해요
11092,엠씨건대스타시티,,백화점 매장이 쾌적하고 친절하며 신뢰감이 있어요. 쇼핑하기 좋아요
11093,엠씨건대스타시티,,친절해요 
11094,엠씨건대스타시티,,"아주아주 마음에 쏙 드는 아이를 발견 해서
지름신 강령했다는 ㅠㅠ"
11095,엠씨건대스타시티,,좋아요
11096,엠씨건대스타시티,,굿
11097,엠씨건대스타시티,,친절합니다 
11098,엠씨건대스타시티,,
11099,엠씨건대스타시티,,.
11100,엠씨건대스타시티,,굿
